date	HL_CI4_I_sol	HL_CI4_I_rad	HL_CE2_I_sol	HL_CE2_I_rad	HL_CJ1_I_sol	HL_CJ1_I_rad	HL_CL1_I_sol	HL_CL1_I_rad	HL_CI3_I_sol	HL_CI3_I_rad
2025-01-01 07:30:00	826.8560370000001	826.856037	583.9457715000001	583.9457715	619.026597	619.026597	488.90902200000005	488.909022	907.89497925	907.89497925
2025-01-01 07:45:00	826.8560370000001	826.856037	583.9457715000001	583.9457715	619.026597	619.026597	488.90902200000005	488.909022	907.89497925	907.89497925
2025-01-01 08:00:00	603.5209950000001	603.520995	426.2211525	426.2211525	451.826595	451.826595	356.85397	356.85397	662.6711987499999	662.67119875
2025-01-01 08:15:00	603.5209950000001	603.520995	426.2211525	426.2211525	451.826595	451.826595	356.85397	356.85397	662.6711987499999	662.67119875
2025-01-01 08:30:00	603.5209950000001	603.520995	426.2211525	426.2211525	451.826595	451.826595	356.85397	356.85397	662.6711987499999	662.67119875
2025-01-01 08:45:00	603.5209950000001	603.520995	426.2211525	426.2211525	451.826595	451.826595	356.85397	356.85397	662.6711987499999	662.67119875
2025-01-01 09:00:00	832.4071392000001	832.4071392	587.8660944000001	587.8660944	623.1824352000001	623.1824352	492.1913152000001	492.1913152	913.9901368000001	913.9901368
2025-01-01 09:15:00	832.4071392000001	832.4071392	587.8660944000001	587.8660944	623.1824352000001	623.1824352	492.1913152000001	492.1913152	913.9901368000001	913.9901368
2025-01-01 09:30:00	832.4071392000001	832.4071392	587.8660944000001	587.8660944	623.1824352000001	623.1824352	492.1913152000001	492.1913152	913.9901368000001	913.9901368
2025-01-01 09:45:00	832.4071392000001	832.4071392	587.8660944000001	587.8660944	623.1824352000001	623.1824352	492.1913152000001	492.1913152	913.9901368000001	913.9901368
2025-01-01 10:00:00	881.2052004000001	881.2052004	622.3284678	622.3284678	659.7151524	659.7151524	521.0449624	521.0449624	967.5708241	967.5708241
2025-01-01 10:15:00	881.2052004000001	881.2052004	622.3284678	622.3284678	659.7151524	659.7151524	521.0449624	521.0449624	967.5708241	967.5708241
