date	grid_prod_4	CI3_app	CI3_light	heat_pump_4__elec_cons
2025-01-25 03:40:00	4.551	4.551	0.0	0.0
2025-01-25 03:50:00	4.379	4.379	0.0	0.0
2025-01-25 04:00:00	6.19466	6.178	0.0166599999999999	0.0
2025-01-25 04:10:00	6.11166	6.074	0.03766	0.0
2025-01-25 04:20:00	4.2611	4.203	0.0581	0.0
2025-01-25 04:30:00	3.4485	3.41	0.0385	0.0
2025-01-25 04:40:00	4.53358	4.457	0.07658	0.0
2025-01-25 04:50:00	4.5407	4.442	0.0987	0.0
2025-01-25 05:00:00	7.32934	7.15	0.17934	0.0
2025-01-25 05:10:00	5.05482	4.885	0.16982	0.0
2025-01-25 05:20:00	4.77086	4.533	0.23786	0.0
2025-01-25 05:30:00	5.4024	5.128	0.2744	0.0
2025-01-25 05:40:00	4.88686	4.6	0.28686	0.0
2025-01-25 05:50:00	6.22346	5.85	0.3734599999999999	0.0
2025-01-25 06:00:00	4.97974	4.578	0.40174	0.0
2025-01-25 06:10:00	5.65226	5.36	0.2922599999999999	0.0
2025-01-25 06:20:00	6.65616	6.31	0.34616	0.0
2025-01-25 06:30:00	6.41742	6.084	0.33342	0.0
2025-01-25 06:40:00	5.79724	5.378	0.41924	0.0
2025-01-25 06:50:00	4.61566	4.217	0.39866	0.0
2025-01-25 07:00:00	5.31122	4.968	0.34322	0.0
2025-01-25 07:10:00	7.83006	7.514	0.3160599999999999	0.0
2025-01-25 07:20:00	5.81092	5.481	0.32992	0.0
2025-01-25 07:30:00	6.82196	6.354	0.46796	0.0
2025-01-25 07:40:00	5.4991	4.961	0.5381	0.0
2025-01-25 07:50:00	6.8897	6.214	0.6756999999999999	0.0
2025-01-25 08:00:00	7.07088	6.205	0.8658799999999999	0.0
2025-01-25 08:10:00	6.93088	6.065	0.8658799999999999	0.0
2025-01-25 08:20:00	8.2548	7.301	0.9537999999999996	0.0
2025-01-25 08:30:00	7.64268	6.599	1.0436800000000002	0.0
2025-01-25 08:40:00	9.02168	8.041	0.98068	0.0
2025-01-25 08:50:00	7.80878	6.693	1.11578	0.0
2025-01-25 09:00:00	7.3211	6.175	1.1461	0.0
2025-01-25 09:10:00	14.8867	13.679	1.2077	0.0
2025-01-25 09:20:00	14.14004	13.127	1.01304	0.0
2025-01-25 09:30:00	11.60332	10.338	1.26532	0.0
2025-01-25 09:40:00	8.70416	7.245	1.45916	0.0
2025-01-25 09:50:00	11.0156	9.56	1.4555999999999998	0.0
2025-01-25 10:00:00	13.48932	12.031	1.4583199999999996	0.0
2025-01-25 10:10:00	14.01794	12.534	1.4839399999999998	0.0
2025-01-25 10:20:00	14.9581	13.475	1.4830999999999996	0.0
2025-01-25 10:30:00	14.3601	12.842	1.5181	0.0
2025-01-25 10:40:00	11.73756	10.305	1.43256	0.0
2025-01-25 10:50:00	12.80396	11.136	1.6679599999999997	0.0
2025-01-25 11:00:00	13.42284	11.889	1.5338399999999996	0.0
2025-01-25 11:10:00	11.78276	10.266	1.5167599999999997	0.0
2025-01-25 11:20:00	9.13126	7.787	1.34426	0.0
2025-01-25 11:30:00	10.59	9.184	1.406	0.0
2025-01-25 11:40:00	11.86744	10.417	1.45044	0.0
2025-01-25 11:50:00	10.2375	8.853	1.3845	0.0
2025-01-25 12:00:00	8.7607	7.396	1.3647000000000005	0.0
2025-01-25 12:10:00	12.55736	11.335	1.2223599999999997	0.0
2025-01-25 12:20:00	12.44302	11.26	1.1830200000000002	0.0
2025-01-25 12:30:00	10.02778	8.788	1.23978	0.0
2025-01-25 12:40:00	10.60328	9.311	1.29228	0.0
2025-01-25 12:50:00	9.27906	8.067	1.21206	0.0
2025-01-25 13:00:00	12.0968	10.977	1.1198	0.0
2025-01-25 13:10:00	12.74982	11.546	1.20382	0.0
2025-01-25 13:20:00	13.09676	11.922	1.17476	0.0
2025-01-25 13:30:00	7.92504	6.79	1.13504	0.0
2025-01-25 13:40:00	6.2495	5.151	1.0985	0.0
2025-01-25 13:50:00	7.7593	6.688	1.0712999999999997	0.0
2025-01-25 14:00:00	10.24122	9.026	1.2152199999999995	0.0
2025-01-25 14:10:00	10.80156	9.617	1.1845599999999998	0.0
2025-01-25 14:20:00	7.7087	6.583	1.1257	0.0
2025-01-25 14:30:00	7.07694	5.977	1.09994	0.0
2025-01-25 14:40:00	7.60014	6.431	1.16914	0.0
2025-01-25 14:50:00	6.24556	4.992	1.25356	0.0
2025-01-25 15:00:00	5.83248	4.67	1.16248	0.0
2025-01-25 15:10:00	9.53288	8.364	1.16888	0.0
2025-01-25 15:20:00	10.11964	9.011	1.10864	0.0
2025-01-25 15:30:00	10.31916	9.078	1.24116	0.0
2025-01-25 15:40:00	9.38842	8.181	1.2074200000000002	0.0
2025-01-25 15:50:00	8.95448	7.82	1.1344799999999997	0.0
2025-01-25 16:00:00	14.03258	12.77	1.2625800000000005	0.0
2025-01-25 16:10:00	12.4524	10.977	1.4754	0.0
2025-01-25 16:20:00	12.237	10.948	1.289	0.0
2025-01-25 16:30:00	14.25086	13.002	1.24886	0.0
2025-01-25 16:40:00	12.17428	11.072	1.10228	0.0
2025-01-25 16:50:00	10.11066	8.908	1.20266	0.0
2025-01-25 17:00:00	10.22896	8.838	1.39096	0.0
2025-01-25 17:10:00	17.32552	16.004	1.32152	0.0
2025-01-25 17:20:00	15.10942	13.748	1.36142	0.0
2025-01-25 17:30:00	16.71068	15.264	1.44668	0.0
2025-01-25 17:40:00	15.3834	13.811	1.5724	0.0
2025-01-25 17:50:00	20.6621	19.089	1.5731	0.0
2025-01-25 18:00:00	24.51212	22.842	1.6701199999999998	0.0
2025-01-25 18:10:00	22.98488	21.464	1.52088	0.0
2025-01-25 18:20:00	21.29992	19.697	1.60292	0.0
2025-01-25 18:30:00	15.8625	14.295	1.5675	0.0
2025-01-25 18:40:00	16.08006	14.477	1.6030600000000002	0.0
2025-01-25 18:50:00	12.2444	10.749	1.4953999999999996	0.0
2025-01-25 19:00:00	10.51128	8.912	1.59928	0.0
2025-01-25 19:10:00	9.25816	7.593	1.66516	0.0
2025-01-25 19:20:00	10.68486	8.917	1.76786	0.0
2025-01-25 19:30:00	8.51936	6.881	1.6383599999999998	0.0
2025-01-25 19:40:00	7.91496	6.397	1.5179600000000004	0.0
2025-01-25 19:50:00	7.7512	6.129	1.6221999999999996	0.0
2025-01-25 20:00:00	14.83456	13.237	1.5975599999999994	0.0
2025-01-25 20:10:00	13.22846	11.737	1.4914599999999998	0.0
2025-01-25 20:20:00	8.37558	6.757	1.61858	0.0
2025-01-25 20:30:00	9.61684	8.167	1.44984	0.0
2025-01-25 20:40:00	9.80944	8.265	1.5444400000000005	0.0
2025-01-25 20:50:00	9.77408	8.189	1.5850799999999998	0.0
2025-01-25 21:00:00	8.05048	6.537	1.5134799999999995	0.0
2025-01-25 21:10:00	8.92884	7.339	1.5898400000000006	0.0
2025-01-25 21:20:00	9.42556	7.913	1.5125599999999997	0.0
2025-01-25 21:30:00	13.6513	11.902	1.7492999999999994	0.0
2025-01-25 21:40:00	12.52062	10.776	1.7446199999999996	0.0
2025-01-25 21:50:00	12.08666	10.351	1.73566	0.0
2025-01-25 22:00:00	10.98686	9.296	1.6908599999999998	0.0
2025-01-25 22:10:00	11.24422	9.673	1.5712199999999998	0.0
2025-01-25 22:20:00	10.92138	9.571	1.35038	0.0
2025-01-25 22:30:00	6.4514	5.137	1.3144	0.0
2025-01-25 22:40:00	7.79962	6.362	1.43762	0.0
2025-01-25 22:50:00	7.9163	6.676	1.2403	0.0
2025-01-25 23:00:00	7.8344	6.73	1.1044	0.0
2025-01-25 23:10:00	6.50354	5.548	0.95554	0.0
2025-01-25 23:20:00	5.2183	4.536	0.6822999999999999	0.0
2025-01-25 23:30:00	6.19596	5.634	0.56196	0.0
2025-01-25 23:40:00	6.19092	5.69	0.50092	0.0
2025-01-25 23:50:00	5.66814	5.22	0.4481399999999999	0.0
2025-01-26 00:00:00	5.45358	5.097	0.3565799999999999	0.0
2025-01-26 00:10:00	5.19604	4.974	0.22204	0.0
2025-01-26 00:20:00	5.16824	4.907	0.2612399999999999	0.0
2025-01-26 00:30:00	5.61958	5.354	0.26558	0.0
2025-01-26 00:40:00	4.43308	4.143	0.29008	0.0
2025-01-26 00:50:00	4.13748	3.909	0.22848	0.0
2025-01-26 01:00:00	5.62524	5.462	0.1632399999999999	0.0
2025-01-26 01:10:00	5.77046	5.583	0.18746	0.0
2025-01-26 01:20:00	5.00288	4.899	0.10388	0.0
2025-01-26 01:30:00	4.87606	4.767	0.10906	0.0
2025-01-26 01:40:00	4.93756	4.874	0.06356	0.0
2025-01-26 01:50:00	5.61016	5.555	0.0551599999999999	0.0
2025-01-26 02:00:00	4.96136	4.909	0.05236	0.0
2025-01-26 02:10:00	3.715	3.715	0.0	0.0
2025-01-26 02:20:00	3.957	3.957	0.0	0.0
2025-01-26 02:30:00	4.556	4.556	0.0	0.0
2025-01-26 02:40:00	4.8	4.8	0.0	0.0
2025-01-26 02:50:00	4.709	4.709	0.0	0.0
2025-01-26 03:00:00	4.076	4.076	0.0	0.0
2025-01-26 03:10:00	4.841	4.841	0.0	0.0
2025-01-26 03:20:00	4.915	4.915	0.0	0.0
2025-01-26 03:30:00	4.526	4.526	0.0	0.0
2025-01-26 03:40:00	3.873	3.873	0.0	0.0
2025-01-26 03:50:00	3.692	3.692	0.0	0.0
2025-01-26 04:00:00	4.992	4.992	0.0	0.0
2025-01-26 04:10:00	4.73	4.73	0.0	0.0
2025-01-26 04:20:00	4.571	4.571	0.0	0.0
2025-01-26 04:30:00	4.535	4.535	0.0	0.0
2025-01-26 04:40:00	4.4464	4.403	0.0434	0.0
2025-01-26 04:50:00	4.603341595790715	4.328	0.0392	0.23614159579071423
2025-01-26 05:00:00	5.462541126308223	5.01	0.0671999999999999	0.38534112630822276
2025-01-26 05:10:00	5.179003736120945	4.339	0.1217999999999999	0.7182037361209456
2025-01-26 05:20:00	4.848964498848714	3.887	0.042	0.9199644988487137
2025-01-26 05:30:00	5.68615034511766	5.003	0.10794	0.5752103451176604
2025-01-26 05:40:00	5.5941552734591635	4.823	0.0875	0.6836552734591639
2025-01-26 05:50:00	5.707997843944415	4.872	0.13266	0.7033378439444142
2025-01-26 06:00:00	5.6701040750205856	4.38	0.23346	1.056644075020586
2025-01-26 06:10:00	8.453058500722518	5.235	0.27266	2.9453985007225185
2025-01-26 06:20:00	7.780511623756372	5.306	0.2744	2.200111623756372
2025-01-26 06:30:00	6.751833509023595	4.447	0.30478	2.000053509023595
2025-01-26 06:40:00	5.145382029300513	4.071	0.36302	0.7113620293005126
2025-01-26 06:50:00	5.253023072527839	4.035	0.36974	0.8482830725278385
2025-01-26 07:00:00	8.702376977558197	6.395	0.3948	1.9125769775581976
2025-01-26 07:10:00	9.646879659548656	6.698	0.38388	2.564999659548655
2025-01-26 07:20:00	10.386043401789822	6.635	0.6008800000000001	3.1501634017898215
2025-01-26 07:30:00	10.005435366556576	5.412	0.7203999999999999	3.873035366556575
2025-01-26 07:40:00	13.412067988716773	6.431	0.7437799999999998	6.237287988716773
2025-01-26 07:50:00	16.390018478511603	6.696	1.0022399999999998	8.691778478511603
2025-01-26 08:00:00	16.063077840080403	6.575	1.0569800000000005	8.431097840080403
2025-01-26 08:10:00	17.08352	5.844	1.15952	10.08
2025-01-26 08:20:00	11.3518	5.084	1.2277999999999996	5.04
2025-01-26 08:30:00	7.74694	6.496	1.2509399999999995	0.0
2025-01-26 08:40:00	8.901366225721281	6.028	1.29144	1.581926225721281
2025-01-26 08:50:00	10.051492936916112	8.153	1.2834600000000005	0.6150329369161118
2025-01-26 09:00:00	7.365875517062715	5.051	1.2862599999999995	1.0286155170627156
2025-01-26 09:10:00	9.0094	7.657	1.3524	0.0
2025-01-26 09:20:00	8.26828	6.92	1.34828	0.0
2025-01-26 09:30:00	8.45355400205087	6.517	1.35698	0.5795740020508704
2025-01-26 09:40:00	6.9844539757314505	4.874	1.3458599999999998	0.7645939757314508
2025-01-26 09:50:00	7.86436	6.505	1.35936	0.0
2025-01-26 10:00:00	12.17132	10.772	1.39932	0.0
2025-01-26 10:10:00	13.1152	11.743	1.3722	0.0
2025-01-26 10:20:00	14.03302	12.652	1.38102	0.0
2025-01-26 10:30:00	11.90526	10.707	1.19826	0.0
2025-01-26 10:40:00	14.37092	13.135	1.23592	0.0
2025-01-26 10:50:00	11.32842	10.037	1.2914199999999998	0.0
2025-01-26 11:00:00	9.95128	8.789	1.1622799999999995	0.0
2025-01-26 11:10:00	9.4412	8.139	1.3022	0.0
2025-01-26 11:20:00	8.14232	6.888	1.25432	0.0
2025-01-26 11:30:00	8.83746	7.548	1.2894600000000005	0.0
2025-01-26 11:40:00	9.66324	8.545	1.1182399999999997	0.0
2025-01-26 11:50:00	9.15774	7.882	1.27574	0.0
2025-01-26 12:00:00	8.80724	7.594	1.21324	0.0
2025-01-26 12:10:00	12.38836	11.17	1.21836	0.0
2025-01-26 12:20:00	14.66394	13.604	1.05994	0.0
2025-01-26 12:30:00	15.35734	14.135	1.2223399999999998	0.0
2025-01-26 12:40:00	11.60468	10.42	1.1846800000000004	0.0
2025-01-26 12:50:00	8.90704	7.824	1.08304	0.0
2025-01-26 13:00:00	10.21702	9.056	1.1610199999999995	0.0
2025-01-26 13:10:00	14.52282	13.282	1.2408199999999998	0.0
2025-01-26 13:20:00	12.11832	10.671	1.4473200000000002	0.0
2025-01-26 13:30:00	7.783	6.369	1.4139999999999997	0.0
2025-01-26 13:40:00	9.30706	7.927	1.3800599999999998	0.0
2025-01-26 13:50:00	9.31784	7.878	1.43984	0.0
2025-01-26 14:00:00	14.49088	13.134	1.35688	0.0
2025-01-26 14:10:00	9.95592	8.464	1.49192	0.0
2025-01-26 14:20:00	10.42136	9.021	1.4003599999999998	0.0
2025-01-26 14:30:00	12.80214	11.475	1.3271400000000002	0.0
2025-01-26 14:40:00	8.58312	7.262	1.32112	0.0
2025-01-26 14:50:00	11.0481	9.992	1.0560999999999998	0.0
2025-01-26 15:00:00	10.95002	9.715	1.2350199999999998	0.0
2025-01-26 15:10:00	7.69378	6.524	1.16978	0.0
2025-01-26 15:20:00	10.01984	8.852	1.16784	0.0
2025-01-26 15:30:00	10.90522	9.532	1.37322	0.0
2025-01-26 15:40:00	9.30726	7.852	1.45526	0.0
2025-01-26 15:50:00	8.95004	7.518	1.4320400000000002	0.0
2025-01-26 16:00:00	10.51746	9.037	1.48046	0.0
2025-01-26 16:10:00	14.65354	13.117	1.5365400000000002	0.0
2025-01-26 16:20:00	11.13558	9.536	1.59958	0.0
2025-01-26 16:30:00	10.4323	8.833	1.5993000000000002	0.0
2025-01-26 16:40:00	14.15322	12.505	1.6482199999999998	0.0
2025-01-26 16:50:00	14.3171	12.785	1.5320999999999996	0.0
2025-01-26 17:00:00	12.25388	10.728	1.5258799999999997	0.0
2025-01-26 17:10:00	11.31186	9.901	1.41086	0.0
2025-01-26 17:20:00	9.11778	7.78	1.3377800000000002	0.0
2025-01-26 17:30:00	11.36394	9.975	1.3889399999999996	0.0
2025-01-26 17:40:00	8.89098	7.438	1.4529800000000002	0.0
2025-01-26 17:50:00	9.75634	8.3	1.4563399999999995	0.0
2025-01-26 18:00:00	12.1796	10.715	1.4646	0.0
2025-01-26 18:10:00	13.19344	11.627	1.5664399999999998	0.0
2025-01-26 18:20:00	10.02598	8.549	1.4769800000000002	0.0
2025-01-26 18:30:00	10.99298	9.579	1.4139799999999996	0.0
2025-01-26 18:40:00	11.41092	9.945	1.46592	0.0
2025-01-26 18:50:00	13.51258	11.991	1.52158	0.0
2025-01-26 19:00:00	12.51422	11.066	1.44822	0.0
2025-01-26 19:10:00	13.2291	11.688	1.5411	0.0
2025-01-26 19:20:00	12.55708	10.875	1.68208	0.0
2025-01-26 19:30:00	11.09414	9.415	1.67914	0.0
2025-01-26 19:40:00	11.62318	10.054	1.56918	0.0
2025-01-26 19:50:00	11.5184	9.988	1.5304	0.0
2025-01-26 20:00:00	9.87528	8.145	1.73028	0.0
2025-01-26 20:10:00	10.87298	9.121	1.75198	0.0
2025-01-26 20:20:00	13.03262	11.291	1.74162	0.0
2025-01-26 20:30:00	12.35306	10.669	1.6840599999999994	0.0
2025-01-26 20:40:00	11.17542	9.439	1.73642	0.0
2025-01-26 20:50:00	10.14134	8.401	1.7403399999999998	0.0
2025-01-26 21:00:00	11.79614	9.934	1.86214	0.0
2025-01-26 21:10:00	11.94246	10.205	1.7374599999999998	0.0
2025-01-26 21:20:00	11.25064	9.441	1.80964	0.0
2025-01-26 21:30:00	11.89518	10.184	1.71118	0.0
2025-01-26 21:40:00	11.7775	10.04	1.7375	0.0
2025-01-26 21:50:00	13.83764	12.016	1.82164	0.0
2025-01-26 22:00:00	11.73108	10.064	1.6670799999999997	0.0
2025-01-26 22:10:00	10.6691	9.178	1.4911	0.0
2025-01-26 22:20:00	9.70742	8.426	1.28142	0.0
2025-01-26 22:30:00	9.81594	8.423	1.3929399999999996	0.0
2025-01-26 22:40:00	9.4487	8.078	1.3706999999999998	0.0
2025-01-26 22:50:00	7.62868	6.402	1.22668	0.0
2025-01-26 23:00:00	7.27172	6.033	1.23872	0.0
2025-01-26 23:10:00	6.64228	5.585	1.05728	0.0
2025-01-26 23:20:00	5.31462	4.36	0.95462	0.0
2025-01-26 23:30:00	6.0637	5.279	0.7847000000000001	0.0
2025-01-26 23:40:00	5.80124	5.162	0.63924	0.0
2025-01-26 23:50:00	5.91904	5.392	0.52704	0.0
2025-01-27 00:00:00	5.39442	4.932	0.46242	0.0
2025-01-27 00:10:00	6.00636	5.471	0.5353600000000001	0.0
2025-01-27 00:20:00	5.8069	5.396	0.4109	0.0
2025-01-27 00:30:00	5.8864	5.458	0.4284	0.0
2025-01-27 00:40:00	5.6088	5.158	0.4508	0.0
2025-01-27 00:50:00	5.6288	5.164	0.4648	0.0
2025-01-27 01:00:00	5.70736	5.256	0.45136	0.0
2025-01-27 01:10:00	5.88334	5.354	0.52934	0.0
2025-01-27 01:20:00	5.48738	5.142	0.3453799999999999	0.0
2025-01-27 01:30:00	3.5782	3.294	0.2841999999999999	0.0
2025-01-27 01:40:00	4.65158	4.358	0.29358	0.0
2025-01-27 01:50:00	5.11264	4.836	0.27664	0.0
2025-01-27 02:00:00	5.32118	5.003	0.31818	0.0
2025-01-27 02:10:00	4.84064	4.592	0.24864	0.0
2025-01-27 02:20:00	4.71556	4.484	0.23156	0.0
2025-01-27 02:30:00	5.8367	5.577	0.2597	0.0
2025-01-27 02:40:00	5.84434	5.609	0.23534	0.0
2025-01-27 02:50:00	5.30696	5.025	0.28196	0.0
2025-01-27 03:00:00	3.66206	3.511	0.15106	0.0
2025-01-27 03:10:00	4.18876	4.037	0.1517599999999999	0.0
2025-01-27 03:20:00	6.71516	6.597	0.11816	0.0
2025-01-27 03:30:00	4.76944	4.611	0.15844	0.0
2025-01-27 03:40:00	4.28708	4.277	0.0100799999999999	0.0
2025-01-27 03:50:00	4.5741	4.544	0.0301	0.0
2025-01-27 04:00:00	5.0825	5.058	0.0245	0.0
2025-01-27 04:10:00	4.4257	4.35	0.0756999999999999	0.0
2025-01-27 04:20:00	4.2953	4.207	0.0883	0.0
2025-01-27 04:30:00	3.4049	3.337	0.0679	0.0
2025-01-27 04:40:00	4.5791	4.5	0.0790999999999999	0.0
2025-01-27 04:50:00	5.1475	5.067	0.0805	0.0
2025-01-27 05:00:00	5.2037	5.147	0.0567	0.0
2025-01-27 05:10:00	5.0787	5.036	0.0427	0.0
2025-01-27 05:20:00	3.7675	3.708	0.0595	0.0
2025-01-27 05:30:00	3.8583	3.775	0.0833	0.0
2025-01-27 05:40:00	4.81434	4.726	0.08834	0.0
2025-01-27 05:50:00	5.03994	4.869	0.1709399999999999	0.0
2025-01-27 06:00:00	4.76442	4.603	0.1614199999999999	0.0
2025-01-27 06:10:00	7.28292	7.16	0.12292	0.0
2025-01-27 06:20:00	7.81012	7.697	0.11312	0.0
2025-01-27 06:30:00	6.57122	6.463	0.10822	0.0
2025-01-27 06:40:00	5.39922	5.298	0.10122	0.0
2025-01-27 06:50:00	5.65102	5.533	0.1180199999999999	0.0
2025-01-27 07:00:00	6.7513	6.647	0.1043	0.0
2025-01-27 07:10:00	7.62014	7.494	0.12614	0.0
2025-01-27 07:20:00	10.02926	9.874	0.1552599999999999	0.0
2025-01-27 07:30:00	9.52354	9.389	0.13454	0.0
2025-01-27 07:40:00	9.26244	9.102	0.16044	0.0
2025-01-27 07:50:00	6.51252	6.335	0.17752	0.0
2025-01-27 08:00:00	7.01872	6.837	0.18172	0.0
2025-01-27 08:10:00	5.69512	5.351	0.3441199999999998	0.0
2025-01-27 08:20:00	5.12022	4.732	0.3882199999999999	0.0
2025-01-27 08:30:00	5.74846	5.299	0.4494599999999999	0.0
2025-01-27 08:40:00	6.24814	5.954	0.29414	0.0
2025-01-27 08:50:00	6.73132	6.386	0.34532	0.0
2025-01-27 09:00:00	6.32538	6.001	0.32438	0.0
2025-01-27 09:10:00	8.50568	8.21	0.29568	0.0
2025-01-27 09:20:00	8.79238	8.587	0.20538	0.0
2025-01-27 09:30:00	8.2697	8.094	0.1757	0.0
2025-01-27 09:40:00	8.7747	8.606	0.1687	0.0
2025-01-27 09:50:00	13.79514	13.662	0.1331399999999999	0.0
2025-01-27 10:00:00	15.37224	15.216	0.15624	0.0
2025-01-27 10:10:00	8.1688	8.068	0.1008	0.0
2025-01-27 10:20:00	8.8604	8.796	0.0644	0.0
2025-01-27 10:30:00	7.9094	7.845	0.0644	0.0
2025-01-27 10:40:00	8.71968	8.648	0.07168	0.0
2025-01-27 10:50:00	13.34928	13.3	0.04928	0.0
2025-01-27 11:00:00	12.95868	12.929	0.0296799999999999	0.0
2025-01-27 11:10:00	10.88848	10.831	0.0574799999999999	0.0
2025-01-27 11:20:00	9.50514	9.424	0.0811399999999999	0.0
2025-01-27 11:30:00	9.70594	9.633	0.0729399999999999	0.0
2025-01-27 11:40:00	9.62754	9.549	0.07854	0.0
2025-01-27 11:50:00	5.50054	5.415	0.08554	0.0
2025-01-27 12:00:00	4.62664	4.56	0.0666399999999999	0.0
2025-01-27 12:10:00	6.86254	6.812	0.0505399999999999	0.0
2025-01-27 12:20:00	8.82554	8.775	0.0505399999999999	0.0
2025-01-27 12:30:00	8.12498	8.061	0.06398	0.0
2025-01-27 12:40:00	5.16188	5.114	0.04788	0.0
2025-01-27 12:50:00	4.62668	4.583	0.0436799999999999	0.0
2025-01-27 13:00:00	5.88598	5.822	0.06398	0.0
2025-01-27 13:10:00	5.90778	5.827	0.08078	0.0
2025-01-27 13:20:00	8.08768	8.037	0.0506799999999999	0.0
2025-01-27 13:30:00	6.35508	6.324	0.03108	0.0
2025-01-27 13:40:00	7.00888	6.947	0.06188	0.0
2025-01-27 13:50:00	6.55368	6.503	0.0506799999999999	0.0
2025-01-27 14:00:00	8.24838	8.19	0.05838	0.0
2025-01-27 14:10:00	7.59288	7.545	0.04788	0.0
2025-01-27 14:20:00	6.9788	6.955	0.0238	0.0
2025-01-27 14:30:00	7.5194	7.504	0.0154	0.0
2025-01-27 14:40:00	7.3568	7.333	0.0238	0.0
2025-01-27 14:50:00	8.4087	8.387	0.0217	0.0
2025-01-27 15:00:00	7.5284	7.443	0.0853999999999999	0.0
2025-01-27 15:10:00	6.736	6.659	0.0769999999999999	0.0
2025-01-27 15:20:00	9.295	9.232	0.0629999999999999	0.0
2025-01-27 15:30:00	7.757	7.694	0.0629999999999999	0.0
2025-01-27 15:40:00	6.33	6.253	0.077	0.0
2025-01-27 15:50:00	5.872	5.767	0.1049999999999999	0.0
2025-01-27 16:00:00	8.4182	8.309	0.1091999999999999	0.0
2025-01-27 16:10:00	11.1176	11.035	0.0825999999999999	0.0
2025-01-27 16:20:00	9.8389	9.771	0.0679	0.0
2025-01-27 16:30:00	8.1853	8.116	0.0693	0.0
2025-01-27 16:40:00	8.769	8.713	0.0559999999999999	0.0
2025-01-27 16:50:00	16.4504	16.365	0.0853999999999999	0.0
2025-01-27 17:00:00	13.0781	12.999	0.0790999999999999	0.0
2025-01-27 17:10:00	11.0121	10.933	0.0790999999999999	0.0
2025-01-27 17:20:00	9.33318	9.258	0.07518	0.0
2025-01-27 17:30:00	16.49688	16.386	0.1108799999999999	0.0
2025-01-27 17:40:00	15.7314	15.618	0.1134	0.0
2025-01-27 17:50:00	12.3386	12.256	0.0825999999999999	0.0
2025-01-27 18:00:00	7.3449	7.27	0.0749	0.0
2025-01-27 18:10:00	11.9268	11.784	0.1427999999999999	0.0
2025-01-27 18:20:00	9.4321	9.311	0.1211	0.0
2025-01-27 18:30:00	8.9873	8.855	0.1323	0.0
2025-01-27 18:40:00	10.9353	10.817	0.1183	0.0
2025-01-27 18:50:00	11.1509	11.034	0.1169	0.0
2025-01-27 19:00:00	10.4129	10.296	0.1169	0.0
2025-01-27 19:10:00	10.87468	10.747	0.12768	0.0
2025-01-27 19:20:00	10.34058	10.18	0.16058	0.0
2025-01-27 19:30:00	9.18674	9.02	0.1667399999999999	0.0
2025-01-27 19:40:00	9.32216	9.19	0.13216	0.0
2025-01-27 19:50:00	12.76046	12.65	0.11046	0.0
2025-01-27 20:00:00	12.16292	12.061	0.10192	0.0
2025-01-27 20:10:00	7.14698	7.048	0.09898	0.0
2025-01-27 20:20:00	6.34028	6.193	0.14728	0.0
2025-01-27 20:30:00	7.13646	6.984	0.15246	0.0
2025-01-27 20:40:00	7.08586	6.918	0.16786	0.0
2025-01-27 20:50:00	8.6856	8.505	0.1805999999999999	0.0
2025-01-27 21:00:00	6.6603	6.507	0.1533	0.0
2025-01-27 21:10:00	7.8793	7.698	0.1813	0.0
2025-01-27 21:20:00	7.22972	7.048	0.18172	0.0
2025-01-27 21:30:00	7.47922	7.287	0.19222	0.0
2025-01-27 21:40:00	7.46812	7.299	0.1691199999999999	0.0
2025-01-27 21:50:00	6.24542	6.07	0.17542	0.0
2025-01-27 22:00:00	11.57736	11.427	0.15036	0.0
2025-01-27 22:10:00	11.52652	11.363	0.1635199999999999	0.0
2025-01-27 22:20:00	7.20772	7.061	0.1467199999999999	0.0
2025-01-27 22:30:00	6.10452	5.941	0.1635199999999999	0.0
2025-01-27 22:40:00	8.5308	8.409	0.1217999999999999	0.0
2025-01-27 22:50:00	6.04934	5.902	0.1473399999999999	0.0
2025-01-27 23:00:00	5.57174	5.423	0.1487399999999999	0.0
2025-01-27 23:10:00	5.57234	5.418	0.15434	0.0
2025-01-27 23:20:00	5.39294	5.302	0.0909399999999999	0.0
2025-01-27 23:30:00	5.54014	5.431	0.10914	0.0
2025-01-27 23:40:00	5.86214	5.767	0.09514	0.0
2025-01-27 23:50:00	5.97034	5.899	0.0713399999999999	0.0
2025-01-28 00:00:00	4.7856	4.752	0.0335999999999999	0.0
2025-01-28 00:10:00	5.26	5.246	0.0139999999999999	0.0
2025-01-28 00:20:00	4.7226	4.717	0.0056	0.0
2025-01-28 00:30:00	4.7656	4.76	0.0056	0.0
2025-01-28 00:40:00	4.4004	4.392	0.0083999999999999	0.0
2025-01-28 00:50:00	4.6616	4.656	0.0056	0.0
2025-01-28 01:00:00	5.072	5.072	0.0	0.0
2025-01-28 01:10:00	5.785	5.785	0.0	0.0
2025-01-28 01:20:00	5.551	5.551	0.0	0.0
2025-01-28 01:30:00	4.208	4.208	0.0	0.0
2025-01-28 01:40:00	4.164	4.164	0.0	0.0
2025-01-28 01:50:00	4.567	4.567	0.0	0.0
2025-01-28 02:00:00	5.6706	5.665	0.0056	0.0
2025-01-28 02:10:00	4.914	4.914	0.0	0.0
2025-01-28 02:20:00	3.54	3.54	0.0	0.0
2025-01-28 02:30:00	4.991	4.991	0.0	0.0
2025-01-28 02:40:00	4.906	4.906	0.0	0.0
