time_index,TIMESTAMP,AirTemp_Avg,Trosee_Avg,WSpd_Avg,WDir_Avg,Rain_Tot,Ray_Global_RSR2_Avg,Ray_Direct_RSR2_Avg,Ray_Diffus_RSR2_Avg,WM_Temp_Avg
285,2025-01-02 23:30:00,6.366,5.717,1.557,336.8,,6.758,0.0,6.758,9.02
286,2025-01-02 23:40:00,6.379,5.744,1.541,315.1,,6.897,0.0,6.897,9.5
287,2025-01-02 23:50:00,6.335,5.763,2.584,315.8,,5.204,0.0,5.204,9.13
288,2025-01-03 00:00:00,6.482,5.987,2.671,358,,6.671,0.0,6.671,9.7
289,2025-01-03 00:10:00,6.849,6.028,3.169,357.5,,6.619,0.0,6.619,9.72
290,2025-01-03 00:20:00,6.949,5.844,3.655,14.98,,5.263,0.0,5.263,10.04
291,2025-01-03 00:30:00,6.859,5.818,4.352,0.706,,6.683,0.0,6.683,9.82
292,2025-01-03 00:40:00,6.788,5.809,3.456,4.432,,6.698,0.0,6.698,9.86
293,2025-01-03 00:50:00,6.712,5.793,3.408,12.99,,5.317,0.0,5.317,9.37
294,2025-01-03 01:00:00,6.518,5.788,2.509,4.967,,6.8,0.0,6.8,9.3
295,2025-01-03 01:10:00,6.319,5.676,2.454,12.69,,6.673,0.0,6.673,8.29
296,2025-01-03 01:20:00,6.217,5.525,2.459,9.52,,5.245,0.0,5.245,8.9
297,2025-01-03 01:30:00,6.136,5.449,2.695,11.26,,6.701,0.0,6.701,8.24
298,2025-01-03 01:40:00,5.949,5.276,2.616,18.52,,6.719,0.0,6.719,7.625
299,2025-01-03 01:50:00,5.71,4.977,2.48,18.3,,4.886,0.0,4.886,8.04
300,2025-01-03 02:00:00,5.542,4.658,2.894,17.58,,7.152,0.0,7.152,7.117
301,2025-01-03 02:10:00,5.44,4.389,3.086,18.02,,6.747,0.0,6.747,8.44
302,2025-01-03 02:20:00,5.384,4.005,3.204,26.14,,4.803,0.0,4.803,7.606
303,2025-01-03 02:30:00,5.4,3.723,3.541,23.63,,7.078,0.0,7.078,5.951
304,2025-01-03 02:40:00,5.241,3.641,3.054,14.87,,6.596,0.0,6.596,4.46
305,2025-01-03 02:50:00,5.201,3.507,3.433,9.56,,4.827,0.0,4.827,3.924
306,2025-01-03 03:00:00,5.144,3.444,3.527,16.25,,7.084,0.0,7.084,4.79
307,2025-01-03 03:10:00,4.987,3.446,2.866,355.4,,6.737,0.0,6.737,6.187
308,2025-01-03 03:20:00,4.963,3.333,3.447,0.825,,4.935,0.0,4.935,7.485
309,2025-01-03 03:30:00,4.855,3.291,2.937,6.524,,6.538,0.0,6.538,7.371
310,2025-01-03 03:40:00,4.773,3.192,3.176,7.918,,7.039,0.0,7.039,5.07
311,2025-01-03 03:50:00,4.73,3.066,3.259,1.834,,4.877,0.0,4.877,6.891
312,2025-01-03 04:00:00,4.644,3.027,2.543,347.7,,6.605,0.0,6.605,6.307
313,2025-01-03 04:10:00,4.537,2.952,3.592,349.9,,7.095,0.0,7.095,6.046
314,2025-01-03 04:20:00,4.599,2.791,3.953,347.3,,4.907,0.0,4.907,5.273
315,2025-01-03 04:30:00,4.482,2.832,2.722,345,,6.61,0.0,6.61,2.839
316,2025-01-03 04:40:00,4.406,2.797,2.887,356.6,,7.025,0.0,7.025,2.843
317,2025-01-03 04:50:00,4.349,2.8,2.237,350,,4.634,0.0,4.634,2.38
318,2025-01-03 05:00:00,4.368,2.83,2.913,342.6,,6.706,0.0,6.706,2.947
319,2025-01-03 05:10:00,4.382,2.884,2.891,341.6,,7.007,0.0,7.007,4.982
320,2025-01-03 05:20:00,4.357,2.849,2.936,355.9,,5.01,0.0,5.01,5.894
321,2025-01-03 05:30:00,4.324,2.864,3.275,359,,6.642,0.0,6.642,6.185
322,2025-01-03 05:40:00,4.24,2.925,2.897,353.9,,6.747,0.0,6.747,6.296
323,2025-01-03 05:50:00,4.169,2.924,2.384,8.1,,5.329,0.0,5.329,6.355
324,2025-01-03 06:00:00,4.177,2.868,2.537,348.1,,6.543,0.0,6.543,6.632
325,2025-01-03 06:10:00,4.076,2.924,2.409,346.5,,6.751,0.0,6.751,6.846
326,2025-01-03 06:20:00,4.099,2.907,2.664,358,,5.465,0.0,5.465,7.554
327,2025-01-03 06:30:00,4.054,2.912,1.991,352.6,,6.659,0.0,6.659,7.81
328,2025-01-03 06:40:00,3.869,2.951,1.586,338.5,,6.617,0.0,6.617,7.803
329,2025-01-03 06:50:00,3.754,2.94,1.785,335.4,,5.237,0.0,5.237,7.79
330,2025-01-03 07:00:00,3.698,2.915,2.305,351.7,,6.772,0.0,6.772,7.758
331,2025-01-03 07:10:00,3.709,2.913,2.253,9.82,,6.924,0.0,6.924,7.725
332,2025-01-03 07:20:00,3.669,2.891,2.482,349.6,,4.918,0.0,4.918,7.676
333,2025-01-03 07:30:00,3.606,2.845,2.406,2.443,,5.083,0.0,5.083,7.487
334,2025-01-03 07:40:00,3.616,2.739,3.179,357.6,,13.32,1.859,13.24,7.487
335,2025-01-03 07:50:00,3.696,2.626,3.406,351.5,,16.57,6.163,16.19,7.525
336,2025-01-03 08:00:00,3.813,2.59,3.455,347.5,,20.92,6.209,20.39,7.683
337,2025-01-03 08:10:00,3.846,2.551,3.144,358.2,,23.36,3.714,22.96,7.798
338,2025-01-03 08:20:00,3.852,2.53,3.157,9.67,,19.65,3.174,19.23,7.799
339,2025-01-03 08:30:00,3.859,2.518,3.287,6.908,,29.04,1.435,28.83,7.759
340,2025-01-03 08:40:00,3.867,2.531,2.681,10.25,,33.61,1.267,33.39,7.712
341,2025-01-03 08:50:00,3.902,2.51,2.699,10.5,,35.72,1.269,35.48,7.721
342,2025-01-03 09:00:00,3.973,2.489,1.933,26.95,,44.88,1.793,44.5,7.769
343,2025-01-03 09:10:00,4.066,2.393,2.939,5.611,,47.34,0.728,47.18,7.79
344,2025-01-03 09:20:00,4.089,2.3,3.062,14.79,,44.55,1.23,44.24,7.816
345,2025-01-03 09:30:00,4.127,2.352,2.695,18.02,,54.03,1.206,53.7,7.802
346,2025-01-03 09:40:00,4.135,2.4,3.218,15.13,,85.4,0.81,85.1,7.744
347,2025-01-03 09:50:00,4.205,2.393,2.789,16.19,,104.6,0.173,104.6,7.734
348,2025-01-03 10:00:00,4.239,2.253,2.88,10.46,,75.24,0.071,75.21,7.779
349,2025-01-03 10:10:00,4.241,2.192,2.425,17.45,,72.48,0.513,72.31,7.817
350,2025-01-03 10:20:00,4.325,2.215,2.418,22.17,,87.8,0.415,87.6,7.838
351,2025-01-03 10:30:00,4.44,2.249,2.372,9.9,,88.7,0.191,88.7,7.902
352,2025-01-03 10:40:00,4.523,2.254,2.257,21.17,,87.3,0.238,87.2,8.03
353,2025-01-03 10:50:00,4.645,2.352,1.649,12.66,,86.9,0.2,86.8,8.09
354,2025-01-03 11:00:00,4.675,2.385,2.174,5.707,,85.5,0.107,85.5,8.11
355,2025-01-03 11:10:00,4.694,2.363,2.638,5.595,,88.2,0.262,88.1,8.36
356,2025-01-03 11:20:00,4.793,2.453,2.204,15.13,,81.0,0.165,81.0,8.43
357,2025-01-03 11:30:00,4.869,2.321,2.414,10.06,,72.62,0.22,72.54,8.52
358,2025-01-03 11:40:00,4.923,2.217,2.807,4.242,,76.27,0.427,76.11,8.55
359,2025-01-03 11:50:00,5.01,2.299,2.256,6.12,,79.4,0.131,79.35,8.57
360,2025-01-03 12:00:00,5.026,2.332,2.557,16.13,,73.78,0.133,73.73,8.56
361,2025-01-03 12:10:00,4.88,2.171,2.705,11.78,,70.57,0.314,70.45,8.46
362,2025-01-03 12:20:00,4.79,2.091,2.704,3.794,,75.48,0.179,75.41,8.44
363,2025-01-03 12:30:00,4.789,2.002,2.781,359.6,,84.7,0.223,84.6,8.44
364,2025-01-03 12:40:00,4.905,2.106,2.451,359.7,,99.6,0.144,99.6,8.46
365,2025-01-03 12:50:00,4.952,2.062,2.677,4.786,,98.5,0.125,98.4,8.48
366,2025-01-03 13:00:00,4.998,2.015,3.162,5.412,,109.8,0.074,109.8,8.47
367,2025-01-03 13:10:00,4.989,1.931,2.785,13.64,,99.7,0.0,99.7,8.48
368,2025-01-03 13:20:00,4.95,1.94,2.582,15.65,,97.7,0.421,97.6,8.46
369,2025-01-03 13:30:00,4.996,2.014,2.468,1.473,,105.0,0.289,105.0,8.49
370,2025-01-03 13:40:00,4.932,1.903,3.834,358,,89.8,0.114,89.8,8.48
371,2025-01-03 13:50:00,4.832,1.92,3.398,5.232,,71.53,0.26,71.45,8.44
372,2025-01-03 14:00:00,4.798,1.866,2.492,8.15,,81.3,0.741,81.1,8.41
373,2025-01-03 14:10:00,4.802,1.852,2.987,13.75,,82.7,0.637,82.6,8.38
374,2025-01-03 14:20:00,4.75,1.799,2.944,1.339,,59.52,0.894,59.3,8.4
375,2025-01-03 14:30:00,4.649,1.769,2.351,0.643,,49.36,1.389,49.06,8.34
376,2025-01-03 14:40:00,4.476,1.783,3.001,17.94,,40.99,1.122,40.77,8.17
377,2025-01-03 14:50:00,4.113,1.586,3.716,10.04,,35.21,1.45,34.96,7.722
378,2025-01-03 15:00:00,3.899,1.466,3.024,21.41,,38.18,0.844,38.05,7.287
379,2025-01-03 15:10:00,3.739,1.422,3.244,12.24,,38.82,1.161,38.66,7.081
380,2025-01-03 15:20:00,3.659,1.427,2.847,26.63,,31.97,3.623,31.56,7.007
381,2025-01-03 15:30:00,3.57,1.42,3.186,19.9,,30.83,5.621,30.31,6.984
382,2025-01-03 15:40:00,3.513,1.3,3.476,18.75,,23.79,5.327,23.42,6.984
383,2025-01-03 15:50:00,3.495,1.296,3.269,19.21,,15.54,1.441,15.47,6.995
384,2025-01-03 16:00:00,3.444,1.248,2.933,11.12,,8.06,0.0,8.06,6.982
385,2025-01-03 16:10:00,3.402,1.193,2.615,11.88,,4.502,0.0,4.502,6.964
386,2025-01-03 16:20:00,3.301,1.12,3.018,19.8,,5.828,0.0,5.828,6.953
387,2025-01-03 16:30:00,3.238,1.012,3.256,17.44,,6.869,0.0,6.869,6.916
388,2025-01-03 16:40:00,3.156,1.011,2.95,17.09,,7.04,0.0,7.04,6.641
389,2025-01-03 16:50:00,3.099,0.953,2.985,19.34,,4.749,0.0,4.749,6.489
390,2025-01-03 17:00:00,3.058,0.943,3.037,8.62,,6.629,0.0,6.629,6.457
391,2025-01-03 17:10:00,3.008,0.901,3.01,10.88,,6.763,0.0,6.763,6.452
392,2025-01-03 17:20:00,3.027,0.839,3.2,3.537,,5.145,0.0,5.145,6.499
393,2025-01-03 17:30:00,3.057,0.806,3.17,5.699,,6.696,0.0,6.696,6.493
394,2025-01-03 17:40:00,3.016,0.824,2.857,8.16,,6.499,0.0,6.499,6.485
395,2025-01-03 17:50:00,2.971,0.826,2.548,9.06,,5.249,0.0,5.249,6.472
396,2025-01-03 18:00:00,2.941,0.812,2.872,5.204,,6.702,0.0,6.702,6.452
397,2025-01-03 18:10:00,2.897,0.796,3.033,7.679,,6.604,0.0,6.604,6.472
398,2025-01-03 18:20:00,2.821,0.762,2.642,3.506,,5.231,0.0,5.231,6.41
399,2025-01-03 18:30:00,2.76,0.747,2.503,7.59,,6.587,0.0,6.587,6.298
400,2025-01-03 18:40:00,2.789,0.738,2.579,11.81,,6.681,0.0,6.681,6.323
401,2025-01-03 18:50:00,2.869,0.725,2.968,356.6,,5.241,0.0,5.241,6.448
402,2025-01-03 19:00:00,2.914,0.75,2.71,8.74,,6.574,0.0,6.574,6.533
403,2025-01-03 19:10:00,3.023,0.749,2.608,17.53,,6.703,0.0,6.703,6.604
404,2025-01-03 19:20:00,3.07,0.719,2.522,1.363,,4.671,0.0,4.671,6.727
405,2025-01-03 19:30:00,3.143,0.637,2.509,3.375,,7.081,0.0,7.081,6.808
406,2025-01-03 19:40:00,3.222,0.579,2.717,10.84,,6.67,0.0,6.67,6.809
407,2025-01-03 19:50:00,3.217,0.554,2.685,5.46,,4.864,0.0,4.864,6.779
408,2025-01-03 20:00:00,3.22,0.576,2.054,8.29,,6.995,0.0,6.995,6.761
409,2025-01-03 20:10:00,3.261,0.604,1.908,12.2,,6.63,0.0,6.63,6.736
410,2025-01-03 20:20:00,3.275,0.58,2.319,3.082,,4.715,0.0,4.715,6.754
411,2025-01-03 20:30:00,3.314,0.533,2.238,354.9,,6.901,0.0,6.901,6.753
412,2025-01-03 20:40:00,3.27,0.533,1.771,346.8,,6.607,0.0,6.607,6.705
413,2025-01-03 20:50:00,3.24,0.566,1.637,333.7,,4.772,0.0,4.772,6.697
414,2025-01-03 21:00:00,3.184,0.593,1.489,347.1,,6.83,0.0,6.83,6.586
415,2025-01-03 21:10:00,3.11,0.587,1.249,357.1,,6.918,0.0,6.918,6.508
416,2025-01-03 21:20:00,3.055,0.583,1.019,328.6,,4.863,0.0,4.863,6.491
417,2025-01-03 21:30:00,3.019,0.736,1.097,253.3,,6.739,0.0,6.739,6.342
418,2025-01-03 21:40:00,2.974,0.739,0.504,185.9,,6.946,0.0,6.946,6.469
419,2025-01-03 21:50:00,2.945,0.713,0.851,198.5,,4.71,0.0,4.71,6.338
420,2025-01-03 22:00:00,3.009,0.689,0.767,187.5,,6.532,0.0,6.532,6.405
421,2025-01-03 22:10:00,3.089,0.712,0.421,134.9,,7.043,0.0,7.043,6.568
422,2025-01-03 22:20:00,3.091,0.753,0.539,54.78,,4.758,0.0,4.758,6.501
423,2025-01-03 22:30:00,2.996,0.825,0.508,52.04,,6.649,0.0,6.649,6.445
424,2025-01-03 22:40:00,2.987,0.844,0.373,104.8,,7.045,0.0,7.045,6.506
425,2025-01-03 22:50:00,3.132,0.819,0.585,109.7,,4.832,0.0,4.832,6.723
426,2025-01-03 23:00:00,3.273,0.877,0.687,84.3,,6.623,0.0,6.623,6.74
427,2025-01-03 23:10:00,3.277,0.988,0.482,130.6,,6.52,0.0,6.52,6.758
428,2025-01-03 23:20:00,3.322,1.046,0.311,110.9,,5.275,0.0,5.275,6.808
429,2025-01-03 23:30:00,3.361,1.111,0.67,144.7,,6.524,0.0,6.524,6.79
430,2025-01-03 23:40:00,3.382,1.093,0.684,121.8,,6.751,0.0,6.751,6.805
431,2025-01-03 23:50:00,3.406,1.096,0.385,131.8,,5.264,0.0,5.264,6.884
432,2025-01-04 00:00:00,3.339,1.061,0.26,133.7,,6.545,0.0,6.545,7.212
433,2025-01-04 00:10:00,3.238,1.09,0.557,296.3,,6.635,0.0,6.635,6.883
434,2025-01-04 00:20:00,2.945,1.04,0.617,357.6,,5.081,0.0,5.081,6.233
435,2025-01-04 00:30:00,2.759,0.87,0.67,309.9,,6.494,0.0,6.494,6.145
436,2025-01-04 00:40:00,2.588,0.64,0.572,334.2,,6.681,0.0,6.681,5.879
437,2025-01-04 00:50:00,2.372,0.59,0.429,331,,5.062,0.0,5.062,5.833
438,2025-01-04 01:00:00,2.195,0.688,0.491,194.6,,6.751,0.0,6.751,5.768
439,2025-01-04 01:10:00,2.245,0.919,0.877,185.4,,6.606,0.0,6.606,5.74
440,2025-01-04 01:20:00,2.375,1.019,0.812,140.1,,4.832,0.0,4.832,6.056
441,2025-01-04 01:30:00,2.7,1.102,1.045,161,,6.998,0.0,6.998,6.393
442,2025-01-04 01:40:00,2.708,1.093,1.188,136.6,,6.677,0.0,6.677,6.434
443,2025-01-04 01:50:00,2.61,1.055,1.065,159.8,,4.716,0.0,4.716,6.237
444,2025-01-04 02:00:00,2.403,0.973,1.184,301.6,,6.965,0.0,6.965,5.902
445,2025-01-04 02:10:00,2.298,0.943,0.814,88.2,,6.607,0.0,6.607,5.584
446,2025-01-04 02:20:00,2.273,0.955,0.962,109.6,,4.815,0.0,4.815,5.465
447,2025-01-04 02:30:00,2.231,0.925,0.99,126.8,,6.968,0.0,6.968,5.43
448,2025-01-04 02:40:00,2.157,0.883,0.945,10.08,,6.546,0.0,6.546,5.35
449,2025-01-04 02:50:00,2.17,0.867,1.104,216.1,,4.705,0.0,4.705,5.336
450,2025-01-04 03:00:00,2.176,0.807,1.12,235.6,,6.661,0.0,6.661,5.288
451,2025-01-04 03:10:00,2.111,0.703,1.067,122,,6.953,0.0,6.953,5.223
452,2025-01-04 03:20:00,1.971,0.626,1.071,39.03,,4.649,0.0,4.649,5.166
453,2025-01-04 03:30:00,1.935,0.562,2.023,140.5,,6.567,0.0,6.567,5.054
454,2025-01-04 03:40:00,1.9,0.482,1.677,134.2,,6.994,0.0,6.994,5.03
455,2025-01-04 03:50:00,1.942,0.451,1.778,135.1,,4.759,0.0,4.759,5.261
456,2025-01-04 04:00:00,2.147,0.317,1.754,130.8,,6.64,0.0,6.64,5.638
457,2025-01-04 04:10:00,2.264,0.045,1.654,127.1,,7.078,0.0,7.078,5.628
458,2025-01-04 04:20:00,2.369,-0.452,1.449,129,,4.812,0.0,4.812,5.785
459,2025-01-04 04:30:00,1.944,-0.07,1.294,122.7,,6.591,0.0,6.591,4.838
460,2025-01-04 04:40:00,1.574,0.014,1.336,138.9,,6.969,0.0,6.969,4.688
461,2025-01-04 04:50:00,1.39,0.079,1.849,151.8,,4.696,0.0,4.696,4.46
462,2025-01-04 05:00:00,1.29,0.1,1.316,132.7,,6.505,0.0,6.505,4.465
463,2025-01-04 05:10:00,1.232,0.083,1.29,140.4,,6.526,0.0,6.526,4.343
464,2025-01-04 05:20:00,1.203,0.056,1.78,146.8,,5.314,0.0,5.314,4.292
465,2025-01-04 05:30:00,1.261,-0.105,1.474,137.3,,6.589,0.0,6.589,4.414
466,2025-01-04 05:40:00,1.183,-0.19,1.096,140.9,,6.547,0.0,6.547,4.274
467,2025-01-04 05:50:00,1.064,-0.177,1.067,132.5,,5.193,0.0,5.193,4.171
468,2025-01-04 06:00:00,0.959,-0.188,1.96,145.5,,6.562,0.0,6.562,3.902
469,2025-01-04 06:10:00,1.138,-0.561,2.122,134.3,,6.592,0.0,6.592,4.462
470,2025-01-04 06:20:00,2.01,-1.129,2.274,116.8,,5.203,0.0,5.203,5.286
471,2025-01-04 06:30:00,1.918,-1.146,1.769,116.7,,6.447,0.0,6.447,5.031
472,2025-01-04 06:40:00,1.884,-1.154,1.972,117.3,,6.531,0.0,6.531,5.005
473,2025-01-04 06:50:00,1.836,-1.13,2.303,127.5,,5.182,0.0,5.182,4.965
474,2025-01-04 07:00:00,1.975,-1.267,1.82,127.5,,7.906,0.0,7.906,5.227
475,2025-01-04 07:10:00,2.027,-1.361,1.733,120.2,,10.94,0.0,10.94,5.273
476,2025-01-04 07:20:00,2.098,-1.362,2.138,123.2,,6.589,0.0,6.589,5.253
477,2025-01-04 07:30:00,1.875,-1.354,1.653,126.7,,6.191,0.0,6.191,4.88
478,2025-01-04 07:40:00,1.314,-1.273,1.278,124.5,,16.98,0.604,16.95,3.9
479,2025-01-04 07:50:00,0.778,-1.191,1.324,138.6,,27.07,4.834,26.75,3.417
480,2025-01-04 08:00:00,1.632,-1.406,1.944,121,,40.05,8.78,39.29,4.599
481,2025-01-04 08:10:00,2.008,-1.535,1.998,126.1,,51.64,4.397,51.17,4.667
482,2025-01-04 08:20:00,1.91,-1.475,1.328,130.5,,61.45,1.437,61.26,3.583
483,2025-01-04 08:30:00,1.791,-1.275,1.109,116.2,,67.71,6.577,66.73,3.636
484,2025-01-04 08:40:00,1.815,-1.435,1.042,134,,77.22,47.74,68.55,3.74
485,2025-01-04 08:50:00,1.66,-1.359,1.213,132.5,,139.1,330.5,75.26,2.627
486,2025-01-04 09:00:00,1.938,-1.292,1.091,138.5,,173.1,438.0,79.78,2.735
487,2025-01-04 09:10:00,2.61,-1.218,0.741,132.5,,227.1,530.2,104.5,2.927
488,2025-01-04 09:20:00,3.398,-1.563,1.678,114.3,,268.0,534.1,135.4,4.033
489,2025-01-04 09:30:00,3.823,-1.533,1.293,117.3,,196.3,171.4,151.7,4.529
490,2025-01-04 09:40:00,3.455,-1.625,1.301,141.7,,121.7,6.515,119.9,4.886
491,2025-01-04 09:50:00,2.851,-1.479,1.1,138.2,,100.0,0.526,99.9,4.606
492,2025-01-04 10:00:00,2.755,-1.325,1.772,130.4,,132.1,3.241,131.1,4.661
493,2025-01-04 10:10:00,2.629,-1.165,2.197,136,,136.1,0.018,136.1,4.484
494,2025-01-04 10:20:00,2.941,-0.975,1.206,133.9,,120.7,0.189,120.6,4.971
495,2025-01-04 10:30:00,3.021,-0.926,1.717,143.4,,142.2,0.234,142.1,4.785
496,2025-01-04 10:40:00,2.656,-0.815,1.655,155,,145.0,0.0,145.0,4.319
497,2025-01-04 10:50:00,2.701,-0.874,1.427,87.4,,147.9,0.011,147.9,4.445
498,2025-01-04 11:00:00,2.822,-0.813,1.73,138.2,,162.8,1.294,162.3,4.569
499,2025-01-04 11:10:00,2.945,-0.805,1.913,157.4,,164.5,0.117,164.5,4.687
500,2025-01-04 11:20:00,2.935,-0.788,2.425,145.3,,155.6,0.019,155.6,4.758
501,2025-01-04 11:30:00,3.02,-0.654,2.029,151.2,,155.3,0.015,155.3,4.923
502,2025-01-04 11:40:00,3.174,-0.535,2.007,146.7,,93.2,0.0,93.2,5.27
503,2025-01-04 11:50:00,3.187,-0.46,1.869,155.2,,80.6,0.382,80.4,5.527
504,2025-01-04 12:00:00,3.484,-0.295,1.4,140.3,,112.9,0.446,112.8,5.724
505,2025-01-04 12:10:00,3.711,-0.281,1.528,146.8,,86.3,0.065,86.2,5.978
506,2025-01-04 12:20:00,3.807,-0.167,1.22,133.8,,90.7,0.554,90.5,6.022
507,2025-01-04 12:30:00,3.839,-0.232,1.11,137.2,,103.1,0.095,103.0,6.116
508,2025-01-04 12:40:00,4.13,-0.38,1.169,149.7,,86.8,0.091,86.7,6.685
509,2025-01-04 12:50:00,4.249,-0.167,1.017,131.5,,81.3,0.101,81.2,6.725
510,2025-01-04 13:00:00,4.294,-0.007,0.777,95.8,,56.2,0.392,56.07,7.052
511,2025-01-04 13:10:00,4.172,0.147,1.413,184.1,,64.46,0.635,64.25,6.918
512,2025-01-04 13:20:00,3.971,0.155,1.466,171.7,,77.48,0.243,77.4,6.617
513,2025-01-04 13:30:00,4.037,0.109,1.283,175.9,,66.19,0.282,66.1,6.747
514,2025-01-04 13:40:00,4.003,0.088,1.229,124.8,,53.28,0.788,53.05,6.752
515,2025-01-04 13:50:00,4.03,0.076,1.309,133.9,,60.0,0.619,59.82,6.743
516,2025-01-04 14:00:00,3.969,-0.004,1.513,145.6,,47.07,1.15,46.75,6.794
517,2025-01-04 14:10:00,3.995,-0.079,1.851,140.5,,44.88,1.008,44.62,7.022
518,2025-01-04 14:20:00,4.005,-0.062,1.715,157.7,,37.7,1.555,37.33,7.148
519,2025-01-04 14:30:00,4.131,0.02,1.368,139.9,,29.61,1.4,29.3,7.328
520,2025-01-04 14:40:00,4.125,-0.02,1.573,148.9,,28.72,1.559,28.4,7.347
521,2025-01-04 14:50:00,4.145,-0.048,1.565,144.6,,24.38,0.96,24.21,7.429
522,2025-01-04 15:00:00,4.208,-0.08,1.359,145,,27.73,1.96,27.41,7.529
523,2025-01-04 15:10:00,4.204,-0.075,1.406,156.8,,19.27,1.491,19.06,7.533
524,2025-01-04 15:20:00,4.208,-0.15,1.236,173.6,,12.23,4.056,11.74,7.58
525,2025-01-04 15:30:00,4.23,-0.279,1.33,195.5,,11.96,5.646,11.42,7.606
526,2025-01-04 15:40:00,4.255,-0.27,1.295,196.7,,11.81,6.973,11.29,7.808
527,2025-01-04 15:50:00,4.276,-0.33,1.474,164.9,,7.327,5.63,7.053,7.915
528,2025-01-04 16:00:00,4.276,-0.325,2.243,180.6,,4.671,0.754,4.646,8.0
529,2025-01-04 16:10:00,4.275,-0.213,1.777,146.1,,3.18,0.0,3.18,8.01
530,2025-01-04 16:20:00,4.303,-0.205,1.33,155.1,,5.321,0.0,5.321,8.04
531,2025-01-04 16:30:00,4.372,-0.145,1.383,201.8,,6.827,0.0,6.827,8.1
532,2025-01-04 16:40:00,4.369,-0.118,1.116,146,,7.048,0.0,7.048,8.1
533,2025-01-04 16:50:00,4.292,0.056,1.163,150.5,,4.747,0.0,4.747,8.07
534,2025-01-04 17:00:00,4.108,0.475,1.16,129.1,,6.614,0.0,6.614,8.03
535,2025-01-04 17:10:00,3.971,0.772,1.225,165.4,,6.61,0.0,6.61,8.01
536,2025-01-04 17:20:00,3.835,1.148,1.1,146.3,,5.143,0.0,5.143,7.359
537,2025-01-04 17:30:00,3.658,1.427,0.709,148.4,,6.678,0.0,6.678,6.561
538,2025-01-04 17:40:00,3.579,1.565,0.966,163.7,,6.598,0.0,6.598,6.458
539,2025-01-04 17:50:00,3.539,1.393,1.237,189.5,,5.235,0.0,5.235,6.427
540,2025-01-04 18:00:00,3.51,1.6,0.555,277,,6.542,0.0,6.542,6.215
541,2025-01-04 18:10:00,3.387,1.907,0.776,340.9,,6.565,0.0,6.565,5.539
542,2025-01-04 18:20:00,3.209,1.987,1.015,343.1,,5.215,0.0,5.215,5.093
543,2025-01-04 18:30:00,3.128,1.999,0.386,70.78,,6.436,0.0,6.436,4.967
544,2025-01-04 18:40:00,3.122,2.135,0.372,35.5,,6.637,0.0,6.637,4.776
545,2025-01-04 18:50:00,3.123,2.22,0.31,142.4,,5.027,0.0,5.027,4.893
546,2025-01-04 19:00:00,3.168,2.363,0.181,327.3,,6.573,0.0,6.573,4.943
547,2025-01-04 19:10:00,3.172,2.446,0.46,32.64,,6.598,0.0,6.598,4.619
548,2025-01-04 19:20:00,3.126,2.446,0.358,110.3,,4.707,0.0,4.707,4.615
549,2025-01-04 19:30:00,3.193,2.561,0.986,148.8,,7.054,0.0,7.054,4.421
550,2025-01-04 19:40:00,3.201,2.568,0.879,153.3,,6.601,0.0,6.601,4.759
551,2025-01-04 19:50:00,3.224,2.555,1.153,158.2,,4.735,0.0,4.735,4.618
552,2025-01-04 20:00:00,3.298,2.672,1.07,150,,7.056,0.0,7.056,4.749
553,2025-01-04 20:10:00,3.297,2.667,1.563,145.5,,6.512,0.0,6.512,4.724
554,2025-01-04 20:20:00,3.265,2.621,1.691,150.6,,4.852,0.0,4.852,4.91
555,2025-01-04 20:30:00,3.261,2.643,1.296,150.2,,7.061,0.0,7.061,5.085
556,2025-01-04 20:40:00,3.349,2.761,0.651,169.5,,6.572,0.0,6.572,5.429
557,2025-01-04 20:50:00,3.439,2.883,0.737,146.5,,4.732,0.0,4.732,5.137
558,2025-01-04 21:00:00,3.427,2.871,1.013,165,,6.742,0.0,6.742,4.907
559,2025-01-04 21:10:00,3.421,2.877,1.212,154.7,,6.944,0.0,6.944,4.793
560,2025-01-04 21:20:00,3.454,2.949,0.885,151.1,,4.711,0.0,4.711,4.923
561,2025-01-04 21:30:00,3.414,2.912,1.322,149.8,,6.663,0.0,6.663,4.902
562,2025-01-04 21:40:00,3.403,2.931,1.089,146.6,,6.997,0.0,6.997,4.501
563,2025-01-04 21:50:00,3.415,2.996,1.443,142.2,,4.764,0.0,4.764,4.424
564,2025-01-04 22:00:00,3.385,2.988,0.965,138.3,,6.605,0.0,6.605,4.411
565,2025-01-04 22:10:00,3.454,3.086,1.025,145.3,,7.078,0.0,7.078,4.452
566,2025-01-04 22:20:00,3.472,3.114,1.101,142.8,,4.774,0.0,4.774,4.172
567,2025-01-04 22:30:00,3.518,3.179,0.824,151.6,,6.571,0.0,6.571,4.523
568,2025-01-04 22:40:00,3.582,3.249,0.869,159,,6.937,0.0,6.937,4.678
569,2025-01-04 22:50:00,3.632,3.291,0.661,185.6,,4.695,0.0,4.695,4.741
570,2025-01-04 23:00:00,3.679,3.342,0.361,331.3,,6.687,0.0,6.687,4.857
571,2025-01-04 23:10:00,3.706,3.381,0.542,345.6,,6.617,0.0,6.617,5.748
572,2025-01-04 23:20:00,3.731,3.424,0.439,214.9,,5.288,0.0,5.288,5.839
