time,CI4,CE2,CJ1,CL1,CI3
1/7/2025 20:50,19.96590909,20.17976424,20.04997397,20.24953445,19.83212493
1/7/2025 21:00,20.0211039,20.32121807,19.97969807,20.24953445,19.83212493
1/7/2025 21:10,20.0211039,20.32121807,19.97969807,20.24953445,19.83212493
1/7/2025 21:20,20.0211039,20.41257367,19.97969807,20.24953445,19.75683212
1/7/2025 21:30,20.0211039,20.41257367,19.78604893,20.24953445,19.54935862
1/7/2025 21:40,20.0211039,20.41257367,19.78604893,20.10009311,19.54935862
1/7/2025 21:50,20.2224026,20.32121807,19.78604893,20.10009311,19.54935862
1/7/2025 22:00,20.12175325,20.22986248,19.49557522,19.84031657,19.02063581
1/7/2025 22:10,19.94805195,20.02210216,19.39875065,19.84031657,19.02063581
1/7/2025 22:20,19.875,19.93074656,19.35502343,19.84031657,19.02063581
1/7/2025 22:30,19.77435065,19.74803536,19.3815721,19.84031657,18.8131623
1/7/2025 22:40,19.60064935,19.63163065,19.50494534,19.92690875,18.70942554
1/7/2025 22:50,19.3538961,19.1910609,19.26756897,19.70623836,18.36977133
1/7/2025 23:00,19.30844156,18.89194499,18.90681936,19.50931099,18.36977133
1/7/2025 23:10,19.30844156,18.80058939,18.90681936,19.44646182,18.34132738
1/7/2025 23:20,19.07954545,18.68418468,18.64289433,19.38361266,18.26603458
1/7/2025 23:30,18.9512987,18.68418468,18.54606976,19.21042831,18.03011712
1/7/2025 23:40,18.9237013,18.56777996,18.44924518,19.10009311,18.03011712
1/7/2025 23:50,18.7224026,18.47642436,18.03539823,18.97439479,17.79419967
1/8/2025 0:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 0:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 0:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 0:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 0:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 0:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 1:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 1:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 1:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 1:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 1:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 1:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 2:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 2:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 2:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 2:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 2:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 2:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 3:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 3:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 3:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 3:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 3:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 3:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 4:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 4:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 4:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 4:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 4:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 4:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 5:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 5:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 5:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 5:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 5:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 5:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/8/2025 6:00,19.10714286,18.2848723,17.96512233,18.50931099,17.45454545
1/8/2025 6:10,19.20779221,18.40127701,18.08849558,18.50931099,17.45454545
1/8/2025 6:20,19.20779221,18.40127701,18.25559604,18.50931099,17.52983826
1/8/2025 6:30,19.20779221,18.65913556,18.44924518,18.61964618,17.52983826
1/8/2025 6:40,19.38149351,19.0997053,18.54606976,18.61964618,18.13385388
1/8/2025 6:50,19.50974026,19.30746562,18.61634565,18.86405959,18.13385388
1/8/2025 7:00,19.68344156,19.51522593,19.19729308,19.12383613,18.66257669
1/8/2025 7:10,19.88474026,19.63163065,19.39094222,19.18668529,18.8700502
1/8/2025 7:20,20.2775974,19.77308448,19.48776679,19.27327747,18.97378695
1/8/2025 7:30,20.20454545,19.86444008,19.82196773,19.76908752,18.97378695
1/8/2025 7:40,20.13149351,20.07220039,19.89224362,19.84031657,18.89849414
1/8/2025 7:50,20.00324675,20.07220039,19.72514315,20.01350093,19.0022309
1/8/2025 8:00,19.80194805,20.04715128,19.82196773,20.12383613,18.76631344
1/8/2025 8:10,19.60064935,19.93074656,19.55804269,20.12383613,18.76631344
1/8/2025 8:20,19.5,19.51522593,19.33784487,19.84031657,18.66257669
1/8/2025 8:30,19.02435065,19.42387033,18.95054659,19.72998138,18.39821528
1/8/2025 8:40,18.96915584,19.35756385,18.49297241,19.72998138,18.11544897
1/8/2025 8:50,19.06980519,19.44891945,18.49297241,19.533054,18.21918572
1/8/2025 9:00,19.0974026,19.44891945,18.7038001,19.533054,18.21918572
1/8/2025 9:10,19.22564935,19.56532417,18.8443519,19.38361266,18.42665923
1/8/2025 9:20,19.22564935,19.65667976,18.94117647,19.23417132,18.42665923
1/8/2025 9:30,19.37175325,19.65667976,18.87090057,19.29702048,18.66257669
1/8/2025 9:40,19.2711039,19.65667976,18.774076,19.18668529,18.45510318
1/8/2025 9:50,19.2711039,19.3737721,18.58042686,19.12383613,18.35136642
1/8/2025 10:00,19.39935065,19.3737721,18.58042686,19.33612663,18.50195204
1/8/2025 10:10,19.3262987,19.1910609,18.58042686,19.31238361,18.50195204
1/8/2025 10:20,19.3262987,19.07465619,18.58042686,18.9660149,18.50195204
1/8/2025 10:30,19.19805195,19.07465619,18.41332639,18.9660149,18.39821528
1/8/2025 10:40,19.2711039,18.98330059,18.51015096,18.74534451,18.32292248
1/8/2025 10:50,19.2987013,18.86689587,18.60697553,18.63500931,18.32292248
1/8/2025 11:00,19.22564935,18.75049116,18.60697553,18.72160149,18.21918572
1/8/2025 11:10,19.22564935,18.75049116,18.80062467,18.83193669,18.32292248
1/8/2025 11:20,19.18019481,18.75049116,18.80062467,18.94227188,18.32292248
1/8/2025 11:30,19.10714286,18.72544204,18.80062467,18.81657356,18.32292248
1/8/2025 11:40,19.10714286,18.72544204,18.80062467,18.90316574,18.32292248
1/8/2025 11:50,18.87824675,18.72544204,18.73034878,18.90316574,18.32292248
1/8/2025 12:00,18.9788961,18.72544204,18.82717335,19.21042831,18.32292248
1/8/2025 12:10,18.9788961,18.93320236,18.73034878,19.16294227,18.19074177
1/8/2025 12:20,18.9788961,19.02455796,18.73034878,19.16294227,18.29447853
1/8/2025 12:30,19.07954545,19.16601179,18.82717335,19.05260708,18.29447853
1/8/2025 12:40,19.05194805,19.23231827,19.11764706,19.05260708,18.42665923
1/8/2025 12:50,18.80519481,19.04960707,19.02082249,19.07635009,18.48354713
1/8/2025 13:00,18.90584416,19.16601179,19.14419573,19.07635009,18.48354713
1/8/2025 13:10,18.90584416,19.16601179,19.04737116,19.16294227,18.37981037
1/8/2025 13:20,18.9788961,19.25736739,19.04737116,19.27327747,18.69102064
1/8/2025 13:30,19.05194805,19.25736739,19.11764706,19.35986965,18.79475739
1/8/2025 13:40,19.05194805,19.3737721,19.02082249,19.27327747,18.69102064
1/8/2025 13:50,18.9788961,19.25736739,18.89744925,19.12383613,18.42665923
1/8/2025 14:00,18.90584416,19.25736739,18.82717335,19.12383613,18.29447853
1/8/2025 14:10,19.00649351,19.3737721,18.7038001,19.21042831,18.29447853
1/8/2025 14:20,18.9788961,19.1910609,18.80062467,19.18668529,18.39821528
1/8/2025 14:30,18.9788961,19.1910609,18.80062467,19.23417132,18.39821528
1/8/2025 14:40,18.85064935,19.1910609,18.7038001,19.3207635,18.39821528
1/8/2025 14:50,18.79545455,19.1910609,18.7038001,19.21042831,18.29447853
1/8/2025 15:00,18.76785714,19.16601179,18.80062467,19.38361266,18.32292248
1/8/2025 15:10,18.86850649,19.2824165,18.87090057,19.25791434,18.45510318
1/8/2025 15:20,19.0974026,19.42387033,18.87090057,19.36824953,18.55883993
1/8/2025 15:30,19.45454545,19.30746562,18.94117647,19.54143389,18.73786949
1/8/2025 15:40,19.5275974,19.35756385,18.94117647,19.82495345,19.0775237
1/8/2025 15:50,19.57305195,19.47396857,18.87090057,19.93528864,18.97378695
1/8/2025 16:00,19.6461039,19.86444008,19.06454971,20.108473,19.18126046
1/8/2025 16:10,19.77435065,19.74803536,19.23165018,20.17132216,18.91689905
1/8/2025 16:20,19.77435065,19.81434185,19.32847475,20.17132216,18.76631344
1/8/2025 16:30,19.94805195,19.69793713,19.52212389,20.23417132,18.97378695
1/8/2025 16:40,19.94805195,19.69793713,19.61894846,20.29702048,19.18126046
1/8/2025 16:50,19.92045455,19.58153242,19.61894846,20.29702048,19.18126046
1/8/2025 17:00,20.09415584,19.58153242,19.61894846,20.40735568,19.18126046
1/8/2025 17:10,20.0211039,19.88064833,19.71577303,20.25791434,19.41717791
1/8/2025 17:20,20.14935065,20.11345776,19.81259761,20.25791434,19.41717791
1/8/2025 17:30,20.0487013,20.11345776,19.8828735,20.25791434,19.41717791
1/8/2025 17:40,20.00324675,20.11345776,19.81259761,20.34450652,19.41717791
1/8/2025 17:50,20.37824675,20.22986248,19.90942218,20.28165736,19.41717791
1/8/2025 18:00,20.4512987,20.22986248,19.90942218,20.28165736,19.52091467
1/8/2025 18:10,20.4512987,20.22986248,19.97969807,20.40735568,19.52091467
1/8/2025 18:20,20.2775974,20.22986248,19.97969807,20.40735568,19.38873397
1/8/2025 18:30,20.2775974,20.32121807,20.19989589,20.40735568,19.38873397
1/8/2025 18:40,20.14935065,20.32121807,20.17334721,20.18668529,19.38873397
1/8/2025 18:50,20.0211039,20.25491159,20.14679854,20.10009311,19.31344116
1/8/2025 19:00,20.09415584,20.16355599,20.14679854,20.10009311,19.31344116
1/8/2025 19:10,20.26785714,20.16355599,20.24362311,20.10009311,19.31344116
1/8/2025 19:20,20.19480519,20.16355599,20.14679854,20.10009311,19.31344116
1/8/2025 19:30,20.2224026,20.16355599,20.24362311,20.10009311,19.41717791
1/8/2025 19:40,20.2224026,20.16355599,20.24362311,20.10009311,19.41717791
1/8/2025 19:50,20.2224026,20.16355599,20.14679854,20.01350093,19.31344116
1/8/2025 20:00,20.32305195,20.16355599,20.14679854,20.01350093,19.31344116
1/8/2025 20:10,20.25,20.25491159,20.14679854,20.18668529,19.44562186
1/8/2025 20:20,20.14935065,20.25491159,20.14679854,20.29702048,19.44562186
1/8/2025 20:30,20.14935065,20.34626719,20.00624675,20.29702048,19.44562186
1/8/2025 20:40,20.14935065,20.34626719,19.93597085,20.29702048,19.44562186
1/8/2025 20:50,20.14935065,20.34626719,19.93597085,20.29702048,19.44562186
1/8/2025 21:00,20.2775974,20.34626719,19.83914628,20.29702048,19.44562186
1/8/2025 21:10,20.35064935,20.34626719,19.90942218,20.29702048,19.54935862
1/8/2025 21:20,20.4237013,20.34626719,20.00624675,20.29702048,19.54935862
1/8/2025 21:30,20.4237013,20.43762279,20.00624675,20.27327747,19.54935862
1/8/2025 21:40,20.5974026,20.43762279,20.00624675,20.27327747,19.54935862
1/8/2025 21:50,20.52435065,20.43762279,19.90942218,20.21042831,19.54935862
1/8/2025 22:00,20.5974026,20.13850688,19.56585112,20.10009311,19.54935862
1/8/2025 22:10,20.4512987,20.04715128,19.30192608,20.10009311,19.54935862
1/8/2025 22:20,20.20454545,19.95579568,19.30192608,20.03724395,19.47406581
1/8/2025 22:30,19.85714286,19.83939096,19.32847475,20.14757914,19.37032906
1/8/2025 22:40,19.85714286,19.54027505,19.25819885,19.92690875,19.37032906
1/8/2025 22:50,19.68344156,19.24115914,19.18792296,19.86405959,19.1344116
1/8/2025 23:00,19.55519481,18.89194499,19.04737116,19.59590317,18.39821528
1/8/2025 23:10,19.3262987,18.72544204,19.04737116,19.15456238,18.29447853
1/8/2025 23:20,19.3262987,18.63408644,18.95054659,18.98137803,18.00167317
1/8/2025 23:30,19.07954545,18.56777996,18.71317022,18.89478585,17.89793642
1/8/2025 23:40,18.7775974,18.45137525,18.80999479,18.80819367,17.76575572
1/8/2025 23:50,18.73214286,18.24361493,18.49297241,18.46182495,17.76575572
1/9/2025 0:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 0:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 0:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 0:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 0:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 0:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 1:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 1:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 1:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 1:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 1:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 1:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 2:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 2:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 2:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 2:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 2:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 2:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 3:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 3:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 3:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 3:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 3:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 3:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 4:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 4:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 4:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 4:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 4:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 4:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 5:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 5:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 5:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 5:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 5:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 5:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/9/2025 6:00,18.49350649,18.36001965,18.35242061,18.20204842,17.80423871
1/9/2025 6:10,18.62175325,18.65913556,18.25559604,18.2886406,17.80423871
1/9/2025 6:20,18.9237013,18.65913556,18.21186882,18.2886406,17.90797546
1/9/2025 6:30,18.96915584,18.98330059,18.21186882,18.50931099,18.11544897
1/9/2025 6:40,19.06980519,19.1910609,18.30869339,18.79283054,18.21918572
1/9/2025 6:50,19.37175325,19.2824165,18.62571577,18.79283054,18.36977133
1/9/2025 7:00,19.57305195,19.51522593,18.86309214,19.10009311,18.60568879
1/9/2025 7:10,19.875,19.69793713,18.90681936,19.533054,18.66257669
1/9/2025 7:20,20.16720779,19.78929273,18.93336804,19.44646182,18.66257669
1/9/2025 7:30,20.09415584,19.90569745,19.1707444,19.61964618,18.8700502
1/9/2025 7:40,20.0211039,19.60658153,19.26756897,19.70623836,18.84160625
1/9/2025 7:50,20.09415584,19.81434185,19.50494534,19.81657356,19.18126046
1/9/2025 8:00,20.12175325,19.69793713,19.47839667,20.22579143,19.0775237
1/9/2025 8:10,20.19480519,19.58153242,19.32847475,20.16294227,19.18126046
1/9/2025 8:20,19.81980519,19.4651277,19.11764706,20.16294227,19.0775237
1/9/2025 8:30,19.81980519,19.44007859,18.90681936,19.98975791,18.8700502
1/9/2025 8:40,19.54545455,19.20726916,18.61634565,19.90316574,18.63413274
1/9/2025 8:50,19.62824675,19.20726916,18.61634565,19.84031657,18.36977133
,,,,,
1/9/2025 9:00,19.55519481,19.11591356,18.68662155,19.95065177,18.36977133
1/9/2025 9:10,19.38149351,19.04960707,18.90681936,20.01350093,18.70942554
1/9/2025 9:20,19.65584416,19.16601179,19.00364394,20.01350093,18.41662019
1/9/2025 9:30,19.82954545,19.2824165,18.93336804,20.01350093,18.41662019
1/9/2025 9:40,19.80194805,19.2824165,18.80999479,19.86405959,18.28443949
1/9/2025 9:50,19.65584416,19.1910609,18.80999479,19.75372439,18.28443949
1/9/2025 10:00,19.65584416,19.1910609,18.88027069,19.75372439,18.54880089
1/9/2025 10:10,19.65584416,19.0997053,18.88027069,19.75372439,18.65253765
1/9/2025 10:20,19.55519481,18.98330059,19.00364394,19.58054004,18.65253765
1/9/2025 10:30,19.55519481,18.59282908,19.00364394,19.58054004,18.65253765
1/9/2025 10:40,19.55519481,18.50147348,19.00364394,19.58054004,18.78471835
1/9/2025 10:50,19.2987013,18.47642436,19.07391983,19.58054004,18.6809816
1/9/2025 11:00,19.37175325,18.56777996,19.07391983,19.49394786,18.6809816
1/9/2025 11:10,19.44480519,18.56777996,19.14419573,19.49394786,18.6809816
1/9/2025 11:20,19.54545455,18.56777996,19.21447163,19.49394786,18.6809816
1/9/2025 11:30,19.44480519,18.77554028,19.21447163,19.38361266,18.78471835
1/9/2025 11:40,19.2711039,18.86689587,19.28474753,19.38361266,18.99219186
1/9/2025 11:50,19.2711039,18.93320236,19.28474753,19.38361266,18.99219186
1/9/2025 12:00,19.37175325,18.93320236,19.18792296,19.27327747,19.02063581
1/9/2025 12:10,19.37175325,18.75049116,19.06454971,19.27327747,18.945343
1/9/2025 12:20,19.2711039,18.86689587,18.99427382,19.27327747,19.0775237
1/9/2025 12:30,19.49025974,18.72544204,18.99427382,19.38361266,18.97378695
1/9/2025 12:40,19.49025974,18.84184676,18.99427382,19.07635009,18.97378695
1/9/2025 12:50,19.26136364,18.77554028,18.89744925,18.92690875,18.63413274
1/9/2025 13:00,19.18831169,19.1910609,19.06454971,18.70623836,18.63413274
1/9/2025 13:10,19.18831169,19.1910609,18.99427382,18.76908752,18.66257669
1/9/2025 13:20,19.18831169,19.16601179,18.99427382,18.65875233,18.76631344
1/9/2025 13:30,19.43506494,19.16601179,18.87090057,18.74534451,18.8700502
1/9/2025 13:40,19.28896104,18.86689587,18.774076,18.74534451,18.97378695
1/9/2025 13:50,19.21590909,18.86689587,18.51015096,18.8556797,18.73786949
1/9/2025 14:00,19.36201299,18.95825147,18.51015096,18.9660149,18.73786949
1/9/2025 14:10,19.36201299,18.84184676,18.51015096,19.02886406,18.73786949
1/9/2025 14:20,19.36201299,18.75049116,18.51015096,19.11545624,18.73786949
1/9/2025 14:30,19.26136364,18.77554028,18.51015096,18.87104283,18.73786949
1/9/2025 14:40,18.98701299,18.86689587,18.7038001,18.76070764,18.73786949
1/9/2025 14:50,19.08766234,18.84184676,18.56324831,18.93389199,18.8700502
1/9/2025 15:00,19.21590909,18.88310413,18.82717335,18.93389199,18.76631344
1/9/2025 15:10,19.08766234,19.06581532,18.82717335,19.0679702,18.63413274
1/9/2025 15:20,19.16071429,18.97445972,19.04737116,19.04422719,18.73786949
1/9/2025 15:30,19.43506494,19.11591356,19.40812077,19.15456238,19.0022309
1/9/2025 15:40,19.43506494,19.49017682,19.40812077,19.10707635,19.10596765
1/9/2025 15:50,19.36201299,19.49017682,19.28474753,19.1783054,19.10596765
1/9/2025 16:00,19.46266234,19.81434185,19.28474753,19.37523277,18.97378695
1/9/2025 16:10,19.70941558,19.81434185,19.47839667,19.46182495,19.0775237
1/9/2025 16:20,19.83766234,19.81434185,19.47839667,19.52467412,19.0775237
1/9/2025 16:30,20.11201299,19.93074656,19.68922436,19.5009311,19.15281651
1/9/2025 16:40,20.34090909,20.02210216,19.59239979,19.56378026,19.38873397
1/9/2025 16:50,20.26785714,19.90569745,19.59239979,19.56378026,19.49247072
1/9/2025 17:00,20.26785714,19.99705305,19.68922436,19.67411546,19.49247072
1/9/2025 17:10,20.26785714,20.11345776,19.63612702,19.61126629,19.62465142
1/9/2025 17:20,20.26785714,20.25491159,19.73295159,19.72160149,19.54935862
1/9/2025 17:30,20.3961039,20.13850688,19.73295159,19.72160149,19.54935862
1/9/2025 17:40,20.4237013,20.02210216,19.59239979,19.83193669,19.54935862
1/9/2025 17:50,20.49675325,20.11345776,19.68922436,19.8556797,19.54935862
1/9/2025 18:00,20.49675325,19.99705305,19.68922436,19.91852886,19.44562186
1/9/2025 18:10,20.56980519,20.20481336,19.82977616,19.94227188,19.44562186
1/9/2025 18:20,20.56980519,20.20481336,19.82977616,19.94227188,19.37032906
1/9/2025 18:30,20.56980519,20.20481336,19.9531494,20.02886406,19.47406581
1/9/2025 18:40,20.29545455,20.32121807,20.04997397,20.02886406,19.34188511
1/9/2025 18:50,20.29545455,20.32121807,20.14679854,19.91852886,19.34188511
1/9/2025 19:00,20.32305195,20.32121807,20.14679854,20.24953445,19.54935862
1/9/2025 19:10,20.32305195,20.25491159,20.14679854,20.31238361,19.54935862
1/9/2025 19:20,20.29545455,20.13850688,20.14679854,20.31238361,19.54935862
1/9/2025 19:30,20.3961039,20.13850688,20.14679854,20.42271881,19.37032906
1/9/2025 19:40,20.46915584,20.25491159,20.14679854,20.35986965,19.37032906
1/9/2025 19:50,20.46915584,20.25491159,20.07652264,20.21042831,19.37032906
1/9/2025 20:00,20.46915584,20.43762279,20.10307132,20.21042831,19.47406581
1/9/2025 20:10,20.3961039,20.43762279,20.10307132,20.21042831,19.41717791
1/9/2025 20:20,20.25,20.43762279,20.10307132,20.21042831,19.41717791
1/9/2025 20:30,20.25,20.43762279,20.10307132,20.29702048,19.54935862
1/9/2025 20:40,20.32305195,20.41257367,20.10307132,20.23417132,19.65309537
1/9/2025 20:50,20.32305195,20.41257367,20.10307132,20.17132216,19.65309537
1/9/2025 21:00,20.25,20.41257367,20.17334721,20.17132216,19.52091467
1/9/2025 21:10,20.35064935,20.41257367,20.17334721,20.17132216,19.52091467
1/9/2025 21:20,20.35064935,20.29616896,20.17334721,20.17132216,19.52091467
1/9/2025 21:30,20.32305195,20.29616896,20.17334721,20.17132216,19.65309537
1/9/2025 21:40,20.32305195,20.29616896,20.17334721,20.25791434,19.54935862
1/9/2025 21:50,20.25,20.13850688,20.07652264,20.25791434,19.54935862
1/9/2025 22:00,20.00324675,20.07220039,19.8828735,20.19506518,19.52091467
1/9/2025 22:10,19.94805195,20.13850688,19.66267569,20.25791434,19.52091467
1/9/2025 22:20,19.81980519,19.86444008,19.73295159,20.14757914,19.41717791
1/9/2025 22:30,19.81980519,19.86444008,19.49557522,20.14757914,19.41717791
1/9/2025 22:40,19.74675325,19.72298625,19.27537741,19.82495345,18.945343
1/9/2025 22:50,19.6461039,19.72298625,19.13482561,19.88780261,18.84160625
1/9/2025 23:00,19.44480519,19.39882122,18.80062467,19.71461825,18.45510318
1/9/2025 23:10,19.22564935,19.1910609,18.73034878,19.60428305,18.45510318
1/9/2025 23:20,19.02435065,19.07465619,18.58979698,19.60428305,18.24762967
1/9/2025 23:30,18.8961039,18.75049116,18.29932327,19.54143389,18.08700502
1/9/2025 23:40,18.82305195,18.51768173,18.32587194,19.28165736,18.08700502
1/9/2025 23:50,18.82305195,18.51768173,18.25559604,19.19506518,18.16229782
1/10/2025 0:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 0:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 0:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 0:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 0:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 0:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 1:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 1:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 1:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 1:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 1:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 1:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 2:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 2:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 2:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 2:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 2:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 2:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 3:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 3:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 3:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 3:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 3:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 3:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 4:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 4:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 4:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 4:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 4:40,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 4:50,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 5:00,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 5:10,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 5:20,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
1/10/2025 5:30,17.74350649,17.50392927,17.50754815,17.68249534,16.93586168
