;CI4;CI4;CI4;CE2;CE2;CE2;CK3;CK3;CK3;CJ1;CJ1;CJ1;CL1;CL1;CL1;CI2;CI2;CI2;CI3;CI3;CI3;CK2;CK2;CK2;CK4;CK4;CK4;CI1;CI1;CI1;CK11;CK11;CK11;CJ4;CJ4;CJ4;CJ3;CJ3;CJ3;CL3;CL3;CL3;CL21;CL21;CL21
;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains
29/01/2025 09:10;4462.0;200.396;6942.3;3459.0;143.36;7883.299999999998;6828.0;373.936;8555.0;3831.0;235.996;5548.199999999998;3707.0;113.752;9208.7;5566.0;249.932;7566.800000000001;3966.0;187.712;6035.099999999999;8056.0;366.324;9988.999999999998;7065.0;331.0560000000001;9928.600000000002;6197.0;264.208;9931.2;6028.0;332.7200000000001;7296.899999999999;5656.0;323.456;10334.0;10693.0;474.3560000000001;18133.8;12169.0;679.28;13022.69999999999;25848.0;1342.04;27596.699999999943
29/01/2025 09:20;4293.0;209.16799999999995;9562.3;3752.0;139.748;6921.599999999998;6535.0;364.136;13329.6;3876.0;225.872;5737.999999999998;3662.0;108.796;7622.100000000002;5611.0;251.64;5854.500000000001;4090.0;208.48400000000004;8334.900000000001;7380.0;343.28;9807.1;6941.0;302.524;10356.4;6197.0;276.86800000000005;9774.8;5859.0;316.496;8892.400000000003;5532.0;334.0679999999999;8165.300000000001;10986.0;475.712;16945.300000000003;11831.0;672.6399999999999;18362.79999999999;24969.0;1384.9520000000002;20451.499999999967
29/01/2025 09:30;4248.0;221.096;10047.499999999998;3842.0;138.796;6316.599999999999;6366.0;390.476;10335.5;3921.0;222.652;5869.4;3707.0;107.956;8130.700000000001;5318.0;247.272;6254.100000000002;3966.0;209.944;8739.300000000001;6873.0;342.49600000000004;10090.8;6817.0;315.0799999999999;8342.199999999999;6073.0;278.28;11152.3;5228.0;300.0880000000001;10190.0;5273.0;284.956;9359.8;11290.0;469.604;20835.7;11583.0;667.1680000000001;20116.99999999999;23403.0;1314.1920000000002;19990.299999999977
29/01/2025 09:40;4338.0;224.904;10626.000000000004;3673.0;153.16;6041.9;6242.0;372.692;10093.3;3707.0;242.464;5881.9;3369.0;107.984;7186.599999999999;5363.0;248.532;8483.900000000001;3966.0;183.512;8445.6;6535.0;358.4120000000001;11425.2;6862.0;324.372;11182.8;6152.0;278.672;12663.5;5397.0;250.752;9276.9;4935.0;289.3;11102.800000000005;11132.0;504.16000000000014;19179.60000000001;11031.0;663.8639999999998;16673.999999999996;22851.0;1220.6439999999996;23323.39999999996
29/01/2025 09:50;3910.0;219.264;7532.000000000002;2535.0;157.052;4715.5;5059.0;386.8479999999999;8644.0;3245.0;216.09600000000003;6687.4;3290.0;97.776;7239.699999999999;4518.0;257.788;12511.2;3921.0;193.076;8266.6;5769.0;333.164;11189.3;6952.0;340.096;17652.300000000003;5273.0;280.23999999999995;10777.5;4845.0;246.608;9599.9;4597.0;264.968;10754.600000000002;10242.0;557.5719999999999;19542.000000000004;10817.0;628.0960000000001;12219.0;21589.0;1205.1360000000002;21749.99999999997
29/01/2025 10:00;4169.0;185.984;6170.1;2366.0;131.488;5391.499999999998;4845.0;286.892;10096.2;3335.0;196.86;7264.0;3335.0;107.352;9802.899999999998;4225.0;264.84400000000005;10927.0;3842.0;209.704;10039.0;5825.0;312.23999999999995;13949.500000000004;6918.0;352.176;13966.6;5611.0;266.52000000000004;9132.7;4642.0;268.392;12887.000000000002;4642.0;247.788;9622.199999999995;10253.0;517.0280000000001;16145.299999999996;10805.0;628.7279999999998;11909.2;21746.0;1181.308;21201.699999999968
29/01/2025 10:10;4214.0;208.944;5954.000000000001;2197.0;107.1;5632.899999999999;5059.0;305.0639999999999;11673.4;3335.0;209.996;8269.799999999997;2997.0;116.67600000000002;5977.799999999998;4135.0;226.76;9361.3;4011.0;200.156;8284.6;5656.0;306.7440000000001;9450.599999999997;6918.0;331.82;10772.100000000002;5408.0;294.632;12129.5;4766.0;250.136;10654.3;4721.0;276.92400000000004;10887.3;9960.0;511.1839999999999;21620.8;10456.0;577.568;12023.999999999996;22118.0;1213.148;22566.799999999963
29/01/2025 10:20;4259.0;206.78799999999995;7064.400000000001;1983.0;99.624;5480.899999999999;4890.0;283.2519999999999;7030.5;3121.0;184.64800000000005;6477.099999999999;2614.0;95.088;5079.399999999999;4135.0;224.63200000000003;8364.600000000002;3718.0;207.044;7288.2;5442.0;283.1;6573.2;6118.0;353.6039999999999;10353.8;5656.0;297.516;13936.2;4518.0;236.5720000000001;10025.499999999998;4428.0;261.76;9396.1;10174.0;484.0199999999999;21080.199999999997;10039.0;562.6200000000001;10590.300000000005;22332.0;1281.9200000000003;23061.199999999943
29/01/2025 10:30;4304.0;208.048;6252.8;2152.0;105.84;4615.899999999999;4755.0;260.0959999999999;8508.500000000002;2952.0;178.396;6447.4;2783.0;80.752;6318.1;4259.0;221.272;10210.0;3842.0;207.35200000000003;5217.599999999999;5521.0;280.832;12942.2;6287.0;321.652;8130.6;5825.0;283.42;10687.899999999996;4518.0;233.156;8014.899999999999;4304.0;231.156;9194.9;9374.0;506.9599999999999;19322.8;9915.0;564.7359999999998;9224.600000000008;22185.0;1282.7760000000003;23766.79999999995
29/01/2025 10:40;4259.0;202.75600000000003;7247.1;2028.0;111.216;7113.799999999999;4800.0;253.628;10047.300000000005;3042.0;166.616;6006.199999999999;2828.0;87.80799999999999;5413.300000000001;4259.0;225.388;10165.200000000004;3549.0;200.352;8081.699999999999;5352.0;274.5039999999999;14623.3;6118.0;316.96400000000006;6771.099999999999;5656.0;285.07200000000006;9776.6;4597.0;237.02;8651.0;3628.0;248.404;8785.000000000002;8743.0;492.3160000000001;18030.200000000004;9701.0;632.7479999999999;9715.800000000008;21554.0;1318.34;24669.99999999996
29/01/2025 10:50;3797.0;239.74400000000003;6689.500000000001;2028.0;117.04;7436.799999999999;4124.0;228.736;9385.2;2907.0;179.41200000000003;6521.4;2873.0;83.72000000000001;5669.3;3966.0;237.204;8922.500000000004;3211.0;214.108;9940.500000000002;4890.0;272.32000000000005;12439.399999999998;5949.0;284.248;7695.699999999999;5825.0;311.908;9054.2;3921.0;236.376;7298.9;3290.0;186.06;8261.6;7391.0;448.76400000000007;15736.599999999997;9453.0;642.816;8908.60000000001;21340.0;1209.9520000000002;19986.999999999985
29/01/2025 11:00;3921.0;217.88800000000003;5273.000000000001;1983.0;113.736;6640.099999999999;4293.0;205.16000000000005;9256.799999999996;2873.0;195.932;7137.6;3121.0;94.80800000000002;5767.1;4056.0;208.532;7688.000000000002;3459.0;200.5;4101.6;4890.0;241.52000000000004;9482.399999999998;5825.0;283.11999999999995;9754.4;5656.0;299.56;10339.8;3752.0;210.364;6967.0;3335.0;194.72799999999995;8483.500000000002;7639.0;395.116;16630.1;9239.0;634.4440000000001;10605.400000000003;21430.0;1254.34;25892.09999999996
29/01/2025 11:10;3290.0;221.41600000000005;5095.700000000001;1690.0;114.576;6003.0;4124.0;203.4240000000001;7409.3;3076.0;169.016;8302.400000000001;3245.0;110.712;4719.2;3966.0;208.32;5701.300000000001;3380.0;219.248;4186.6;5014.0;272.46400000000006;7094.499999999998;5814.0;306.92;9128.2;5701.0;318.71199999999993;11953.0;3842.0;173.43200000000002;6936.299999999998;3414.0;185.18;7144.6;7470.0;405.948;14655.600000000004;9194.0;605.3679999999999;12185.000000000002;20416.0;1222.8600000000004;21321.39999999997
29/01/2025 11:20;3662.0;215.648;8024.8;1938.0;103.068;6017.099999999999;4372.0;173.52;11245.499999999998;3166.0;175.70800000000003;7308.999999999998;3380.0;121.828;7159.799999999999;4180.0;216.496;6709.500000000002;3335.0;206.272;6414.4;4935.0;266.736;8165.999999999998;6028.0;344.95200000000006;7189.699999999999;5363.0;324.172;10607.099999999997;3921.0;192.248;7210.4;3493.0;152.47200000000004;8039.2;7594.0;375.97200000000015;15308.9;9442.0;579.492;10825.000000000007;20946.0;1170.3679999999997;21938.79999999997
29/01/2025 11:30;3752.0;207.32;6992.4;1859.0;105.868;9844.000000000002;4124.0;185.588;10929.4;3042.0;192.396;5823.599999999998;3504.0;142.436;8561.199999999999;4304.0;231.28000000000003;9450.8;3459.0;192.964;5830.4;5149.0;238.22800000000004;10251.899999999996;6569.0;365.348;7152.699999999999;5318.0;321.456;11450.999999999996;4090.0;201.712;8222.4;3707.0;165.076;11068.1;7718.0;399.0040000000001;17531.3;9453.0;584.2319999999999;14819.3;21960.0;1145.0000000000002;24206.59999999997
29/01/2025 11:40;3876.0;221.152;6183.299999999999;1690.0;139.07600000000002;10640.5;4214.0;188.528;10315.500000000002;3200.0;190.932;6117.999999999998;3166.0;145.812;8309.599999999999;4394.0;250.656;8111.999999999999;3290.0;215.628;8210.8;5104.0;250.18400000000003;11271.4;6873.0;331.384;10263.9;5070.0;322.63200000000006;14507.899999999998;4304.0;218.624;10763.9;3628.0;150.428;9386.1;7718.0;424.6959999999999;14007.000000000002;9363.0;566.1560000000001;13987.8;22636.0;1227.044;20677.99999999996
29/01/2025 11:50;4169.0;221.824;5869.700000000001;2186.0;101.668;7822.0999999999985;4879.0;166.268;7738.6;3628.0;211.376;5589.999999999998;3121.0;123.328;6988.1;4969.0;247.18400000000003;6614.299999999999;3335.0;196.016;8072.299999999999;5194.0;258.86400000000003;9926.799999999996;7290.0;366.288;10787.2;4518.0;296.14400000000006;11381.2;4676.0;219.352;9526.3;3662.0;162.11999999999998;8728.1;7921.0;426.82400000000007;15507.099999999991;9115.0;599.7719999999999;12752.600000000004;23481.0;1232.1400000000003;20509.19999999999
29/01/2025 12:00;4169.0;223.588;6366.000000000001;2197.0;99.876;4578.799999999999;5014.0;179.436;9346.4;3921.0;218.636;5578.700000000001;3414.0;133.36399999999998;6426.2;5228.0;233.76;6639.5;2997.0;201.392;4769.4;5239.0;231.808;10611.699999999995;7594.0;367.476;10419.899999999998;4687.0;249.496;10779.7;5059.0;236.57200000000003;8878.3;3797.0;171.08000000000004;8354.6;8146.0;392.8720000000001;14024.8;8935.0;526.1199999999999;13937.39999999998;23886.0;1313.7439999999997;24237.799999999967
29/01/2025 12:10;4259.0;219.304;6342.000000000002;1690.0;105.744;4020.3;5104.0;193.28;10148.200000000004;4056.0;210.396;6415.5;3876.0;161.46399999999997;9135.4;5645.0;228.76;10694.200000000004;3538.0;177.64799999999997;5106.6;5487.0;209.97200000000004;11204.499999999998;7808.0;393.48800000000006;10934.2;4980.0;232.22000000000003;11673.7;5059.0;259.336;13333.6;3628.0;176.024;11388.800000000005;8270.0;389.072;16074.399999999994;9025.0;483.752;13026.8;23514.0;1392.2279999999992;25754.499999999985
29/01/2025 12:20;4214.0;212.22000000000003;8005.8;1690.0;88.564;4695.0;5431.0;212.124;10887.0;4056.0;241.596;6836.1;3966.0;171.724;9151.7;5228.0;242.37200000000004;11213.500000000002;3966.0;195.372;11277.1;5701.0;247.024;10818.799999999996;7515.0;429.44;11952.7;5070.0;250.308;8551.8;5059.0;251.29999999999995;8986.799999999997;3786.0;164.31600000000003;10260.4;8687.0;398.6;14593.8;8856.0;511.0879999999998;12837.200000000004;23210.0;1429.256;30384.799999999963
29/01/2025 12:30;4383.0;198.92;6101.8;1893.0;89.74;5578.2;5656.0;211.356;11574.8;3887.0;250.108;9418.899999999998;3842.0;182.392;9536.7;4890.0;223.104;10250.3;4428.0;192.74;9834.8;5701.0;245.428;11482.399999999996;7256.0;424.812;10738.4;5228.0;250.504;9579.7;5307.0;247.576;10634.5;4135.0;186.188;10387.700000000004;8980.0;418.224;19226.500000000004;8653.0;511.056;14302.799999999985;23210.0;1351.248;25952.89999999997
29/01/2025 12:40;4473.0;196.40000000000003;8603.500000000004;2231.0;88.536;4561.8;5397.0;198.852;8728.5;4011.0;268.088;8837.499999999998;3842.0;174.83200000000002;10030.7;4518.0;232.532;6958.8;4394.0;207.62;6952.8;5870.0;274.148;12706.499999999998;6963.0;375.5800000000001;9807.8;5273.0;265.064;10568.1;5645.0;243.908;17099.700000000004;4383.0;207.48;14106.5;8529.0;394.40799999999984;9989.000000000002;8304.0;474.23599999999993;10469.899999999992;23199.0;1376.8919999999998;32080.29999999996
29/01/2025 12:50;4056.0;206.144;6628.000000000001;2366.0;104.58;3925.500000000001;5059.0;245.08;10153.5;3921.0;275.14400000000006;6296.799999999999;4000.0;170.632;7017.0;4597.0;226.83199999999997;7652.900000000001;4259.0;217.604;9036.099999999997;6028.0;287.4320000000001;16533.80000000001;6918.0;387.108;10769.199999999995;5183.0;230.39999999999995;9145.7;5645.0;282.94000000000005;18876.300000000003;4428.0;243.08399999999995;15422.399999999998;8552.0;392.9679999999999;9490.4;8462.0;460.292;10484.299999999988;23402.0;1373.0520000000004;37229.49999999997
29/01/2025 13:00;3887.0;218.336;4981.2;2524.0;111.07600000000002;7340.499999999999;4980.0;268.6;10842.8;4304.0;250.016;8257.799999999997;3887.0;182.968;5889.7;4687.0;232.37600000000003;14849.699999999995;4349.0;219.956;11180.5;6208.0;273.468;15221.000000000002;6918.0;398.644;17064.6;5318.0;254.06;7979.000000000001;5859.0;257.348;16321.3;4845.0;250.068;14171.8;8360.0;407.0;12588.1;8597.0;510.568;11329.999999999987;23402.0;1350.9800000000002;37572.09999999997
29/01/2025 13:10;3628.0;218.504;4638.1;2614.0;103.208;7249.099999999999;5273.0;234.344;9323.8;4394.0;242.992;10433.899999999998;3718.0;176.232;8937.800000000001;4394.0;224.872;13205.8;4349.0;223.104;13429.499999999998;5487.0;291.86400000000003;16382.1;7256.0;359.872;12328.4;5025.0;278.828;7382.600000000001;5611.0;265.608;12918.099999999997;4811.0;273.868;13224.1;8101.0;426.448;16588.499999999993;8383.0;513.6639999999999;11220.899999999989;22985.0;1364.6920000000002;31109.39999999996
29/01/2025 13:20;3797.0;194.204;4754.2;2614.0;109.39600000000002;4551.2;5735.0;240.18;11279.6;4394.0;268.44800000000004;8379.099999999999;3673.0;166.824;7606.300000000001;3966.0;183.148;8476.400000000001;4225.0;231.604;9967.8;5577.0;283.94000000000005;11303.2;7346.0;320.2679999999999;9706.8;5273.0;253.208;10677.300000000005;5397.0;243.34799999999996;13335.199999999995;5104.0;262.372;15345.399999999998;8022.0;392.532;12258.099999999997;8563.0;490.992;12468.899999999978;22095.0;1318.476;30508.09999999996
29/01/2025 13:30;3673.0;198.18;4219.700000000001;2862.0;98.252;4432.8;5825.0;277.608;12998.4;4473.0;261.11600000000004;7197.5;3718.0;170.492;7324.6;3549.0;197.892;6300.200000000002;4180.0;233.968;7819.8;5442.0;288.82000000000005;11277.299999999996;7222.0;349.7799999999999;9842.3;5025.0;267.152;8177.4;5352.0;254.884;13659.399999999996;4349.0;252.784;13421.8;8056.0;375.1679999999999;11518.499999999998;8473.0;532.584;11747.100000000004;21870.0;1254.5640000000003;34214.49999999996
29/01/2025 13:40;3335.0;185.764;4668.099999999999;2614.0;143.472;5228.199999999999;5611.0;291.38000000000005;11944.400000000003;4394.0;249.992;7410.9;3335.0;193.396;9411.9;3549.0;201.668;6359.200000000002;4011.0;233.324;5845.800000000001;5318.0;279.832;10401.499999999998;7425.0;346.588;11545.100000000002;5183.0;258.54;8690.400000000001;5262.0;272.832;11623.3;4011.0;220.052;11867.8;7729.0;393.0000000000001;12582.4;7966.0;532.0840000000001;9383.300000000005;22107.0;1181.136;30787.89999999995
29/01/2025 13:50;3166.0;202.784;6454.700000000002;2276.0;131.37599999999998;5734.400000000001;5442.0;289.85599999999994;8914.200000000003;3966.0;263.79200000000003;7954.9;3380.0;149.016;12447.899999999996;3335.0;205.564;6639.8;3842.0;232.792;7805.9000000000015;5318.0;265.86;11565.5;6839.0;346.532;13397.500000000004;5059.0;229.26399999999995;9341.5;5521.0;254.716;11840.3;3211.0;194.028;9928.1;7560.0;384.852;13621.000000000002;7921.0;485.016;8864.300000000005;21622.0;1168.0199999999998;26011.899999999965
29/01/2025 14:00;3166.0;177.024;6214.800000000001;2231.0;100.94;5091.3;5442.0;286.604;8106.599999999998;3673.0;234.76800000000003;6517.900000000001;3042.0;144.088;9163.699999999995;3211.0;204.86;6277.6;3673.0;222.544;5739.700000000001;5442.0;291.75199999999995;8659.599999999997;7087.0;345.90399999999994;10858.9;5352.0;219.884;10361.4;6107.0;290.052;10772.9;3290.0;169.15599999999995;11019.499999999998;7560.0;363.74;12292.8;7673.0;459.632;7728.300000000008;21701.0;1132.6;28439.69999999995
29/01/2025 14:10;2952.0;197.576;4670.1;2265.0;86.26799999999999;4387.4;5566.0;279.232;8170.700000000001;3752.0;211.152;8779.499999999998;2783.0;148.372;5822.499999999999;3166.0;184.128;5322.100000000001;3459.0;216.776;5412.9;5363.0;282.11999999999995;8043.899999999998;7098.0;342.32;9213.999999999998;5397.0;223.288;12058.7;6152.0;286.02;10519.8;3290.0;166.15999999999997;10691.3;7470.0;375.016;10968.899999999998;8000.0;458.22800000000007;8157.500000000009;21374.0;1245.3639999999998;24324.19999999997
29/01/2025 14:20;3324.0;141.012;6252.300000000001;2400.0;89.76800000000001;4487.099999999999;5566.0;305.35600000000005;8470.199999999999;4090.0;235.59599999999995;6249.999999999999;2445.0;126.95199999999998;6485.899999999999;3369.0;177.38000000000002;7936.299999999999;3583.0;192.54800000000003;4237.3;5318.0;286.3199999999999;8700.899999999998;6839.0;334.15600000000006;8078.400000000001;5566.0;239.052;9319.299999999996;6287.0;303.968;10117.0;3493.0;155.884;9992.1;7515.0;338.204;10601.8;8259.0;418.564;7665.100000000008;21487.0;1152.408;24454.899999999958
29/01/2025 14:30;3335.0;161.77999999999997;6441.100000000003;2400.0;104.04800000000002;5080.099999999999;6017.0;314.96000000000004;8918.199999999999;4011.0;253.348;7226.699999999999;2614.0;106.344;7263.499999999999;3921.0;190.12;8349.2;3718.0;197.904;8569.5;4856.0;273.90000000000003;8411.6;6591.0;341.9320000000001;9562.7;5611.0;256.648;11948.7;6242.0;318.0239999999999;12008.999999999998;3076.0;162.296;10995.699999999995;7887.0;353.46400000000006;13219.799999999996;8631.0;415.188;7222.700000000008;21408.0;1190.5439999999994;18580.29999999997
29/01/2025 14:40;3583.0;160.11199999999997;4426.699999999999;2524.0;116.604;4923.299999999998;5611.0;297.78800000000007;9762.0;3673.0;250.296;6467.0;2445.0;114.24;7716.2;4056.0;200.844;8583.7;3549.0;205.352;4753.299999999999;4721.0;273.05999999999995;8138.899999999999;6546.0;327.492;12038.5;4766.0;260.332;13216.2;6535.0;330.56800000000004;15113.0;3110.0;151.196;10956.2;7515.0;381.30000000000007;13538.9;8259.0;437.0239999999999;9130.500000000004;21025.0;1220.44;21868.69999999996
29/01/2025 14:50;3797.0;155.14799999999997;3940.599999999999;2817.0;97.328;4606.8;4890.0;256.288;10009.9;3876.0;206.708;7090.8;2490.0;123.396;9168.3;3842.0;223.976;7925.500000000001;3831.0;205.66;4939.7;4721.0;236.332;6986.1;5949.0;319.6720000000001;9663.500000000002;4800.0;250.672;12843.9;6918.0;340.1719999999999;12455.9;3369.0;162.412;12139.1;7380.0;377.2399999999999;10181.4;8451.0;430.848;9524.100000000002;21003.0;1136.5640000000003;17002.49999999998
29/01/2025 15:00;3921.0;194.832;6671.800000000002;2862.0;99.008;6403.699999999999;4800.0;272.5760000000001;9818.3;3831.0;198.38;5565.700000000001;2614.0;128.93999999999997;6801.6;3628.0;216.244;7115.900000000002;4011.0;168.32399999999998;6085.0;4890.0;216.548;6973.999999999997;6028.0;317.076;9272.3;4845.0;240.308;8451.4;7301.0;328.7479999999999;7857.899999999999;3369.0;174.46;10989.2;7639.0;356.1799999999999;9272.6;8969.0;472.148;7061.90000000001;21487.0;1181.3520000000003;21123.599999999977
29/01/2025 15:10;3842.0;176.724;5788.100000000002;2952.0;105.168;9020.999999999998;4969.0;275.64;8343.4;4203.0;189.50000000000003;7300.199999999997;2783.0;138.236;6718.5;3921.0;195.456;7797.300000000002;4056.0;186.748;7863.699999999999;4766.0;199.73199999999997;8124.099999999998;5994.0;321.84400000000005;10072.7;5138.0;227.74;13083.5;7346.0;357.196;15045.299999999996;3831.0;184.428;9639.3;7932.0;370.38;12793.000000000002;9566.0;496.91600000000017;7061.900000000009;22332.0;1124.2720000000002;22384.099999999973
29/01/2025 15:20;4090.0;172.344;7389.500000000002;3076.0;129.12000000000003;7621.8;5600.0;264.04400000000004;9686.500000000002;4507.0;196.472;7542.499999999998;3200.0;143.22;6492.299999999999;4338.0;196.224;7332.3;4180.0;193.764;5822.2;4890.0;232.112;7086.399999999999;6197.0;296.944;10324.0;5093.0;233.884;13123.4;7425.0;357.1119999999999;16479.0;4586.0;188.784;10294.2;8473.0;394.7679999999999;12844.3;9983.0;512.268;6809.100000000008;22997.0;1266.488;20858.49999999999
29/01/2025 15:30;4924.0;176.768;12141.799999999996;3538.0;141.94399999999996;5770.500000000001;6287.0;290.52;11539.300000000005;4259.0;195.35200000000003;7191.599999999999;3290.0;151.39600000000002;6308.999999999998;4383.0;193.692;6112.700000000001;4225.0;192.252;10346.3;4721.0;214.544;8126.2;6659.0;303.068;7517.700000000002;5645.0;239.428;14809.1;7763.0;362.32000000000016;12353.3;5431.0;201.32799999999995;11079.500000000002;9025.0;420.63999999999993;15167.9;10839.0;537.5279999999999;8612.300000000012;24056.0;1282.736;27736.299999999963
29/01/2025 15:40;5104.0;227.22;12213.0;3335.0;152.768;4884.4;6873.0;322.328;11197.6;4259.0;215.75600000000003;5897.999999999999;3910.0;158.16400000000002;4664.6;4924.0;199.796;5973.8;4428.0;191.3;9031.7;4800.0;224.356;7577.9000000000015;6456.0;297.9120000000001;9677.2;5859.0;258.3;11867.6;7628.0;365.8760000000001;12156.500000000004;5904.0;214.248;15543.1;9149.0;426.2279999999999;12864.299999999996;11143.0;599.3839999999999;10821.700000000008;24450.0;1218.9399999999998;17697.999999999993
29/01/2025 15:50;5149.0;248.472;8284.900000000001;3831.0;146.916;4891.599999999999;7842.0;359.956;11188.499999999998;4338.0;245.072;6047.0;4462.0;178.60399999999998;5630.2;5938.0;227.18000000000004;8715.2;4214.0;202.92;8058.3;5803.0;223.228;10787.399999999998;7200.0;307.056;10105.6;6524.0;272.748;9972.5;7966.0;349.16000000000014;9692.999999999998;6490.0;213.224;14480.299999999996;9893.0;434.3839999999999;12517.3;11301.0;627.4919999999998;10870.500000000013;24969.0;1292.8759999999995;18812.399999999976
29/01/2025 16:00;5149.0;243.12400000000005;5251.500000000001;4135.0;156.672;5642.099999999998;8980.0;353.3;13517.2;4518.0;214.944;7594.1;4687.0;165.34;6605.999999999998;6828.0;253.836;9231.3;4473.0;194.74;9295.900000000003;6366.0;258.116;12709.399999999998;7729.0;372.776;10826.099999999997;7504.0;296.268;9533.2;8259.0;370.424;11629.999999999996;6839.0;278.868;14545.6;10512.0;418.544;14218.9;11684.0;669.2199999999999;11614.50000000001;26579.0;1365.2560000000003;23542.79999999997
29/01/2025 16:10;5149.0;236.684;5528.000000000001;4552.0;176.46799999999996;5777.899999999998;8957.0;338.1719999999999;10449.300000000005;4304.0;225.41600000000005;9816.0;4732.0;202.948;6394.999999999999;6963.0;277.356;14429.500000000002;4518.0;200.228;13565.800000000005;6614.0;246.832;10315.199999999995;8022.0;378.3760000000001;13031.9;7549.0;320.4599999999999;11205.9;8473.0;405.5640000000001;14074.8;6828.0;319.484;13304.299999999996;10884.0;438.808;13444.199999999995;12315.0;673.2800000000001;9295.80000000001;27492.0;1445.1119999999994;25153.999999999975
29/01/2025 16:20;4980.0;253.004;6141.500000000001;4721.0;170.24;5011.3;9284.0;391.12;9237.9;4383.0;228.41200000000003;10929.999999999996;5352.0;201.296;7917.200000000001;7166.0;291.664;14149.700000000004;4518.0;204.416;12716.9;7087.0;317.3080000000001;10796.2;7684.0;363.652;11071.8;8056.0;345.71599999999995;13427.600000000002;8766.0;401.588;13325.2;7245.0;299.64400000000006;17093.3;11256.0;490.848;13374.8;12822.0;702.2520000000001;9406.200000000008;26624.0;1532.5359999999998;21611.399999999987
29/01/2025 16:30;5104.0;261.20400000000006;4980.0;5059.0;175.868;7149.999999999999;9915.0;408.0320000000001;11968.300000000005;4597.0;206.62800000000004;6378.799999999997;5949.0;202.512;7761.000000000001;7594.0;341.476;9255.199999999995;4811.0;216.652;6019.2;7966.0;346.232;12660.899999999994;7470.0;307.86;13438.2;8687.0;347.03200000000004;15027.700000000004;8901.0;410.7720000000001;8392.099999999999;7921.0;320.01199999999994;11674.1;12101.0;475.9680000000001;15922.0;12743.0;737.7600000000002;8930.200000000008;27785.0;1450.7120000000002;23477.59999999997
29/01/2025 16:40;4980.0;264.66400000000004;6991.400000000002;5318.0;193.716;5977.399999999998;9881.0;440.188;17241.900000000005;4642.0;214.3;8835.299999999997;6907.0;228.916;7327.499999999999;7718.0;355.196;9311.299999999996;4901.0;185.612;9981.899999999998;8236.0;358.44;15503.000000000002;7887.0;348.60800000000006;9285.999999999998;9408.0;346.192;14052.9;9115.0;458.372;11082.1;8169.0;320.584;14594.4;12991.0;518.184;15929.2;12788.0;714.1200000000001;9246.200000000004;28810.0;1528.024;30575.39999999995
29/01/2025 16:50;5014.0;243.664;7418.300000000001;5735.0;199.288;6567.199999999998;10411.0;453.776;16644.800000000003;4766.0;248.436;11784.299999999996;7425.0;238.744;6956.8;8349.0;342.516;7212.400000000001;5059.0;177.408;10833.8;8394.0;387.42;17364.4;9014.0;345.67999999999995;8929.599999999999;9746.0;359.1;12707.099999999997;9273.0;488.852;9707.299999999996;9217.0;346.416;13270.499999999998;13791.0;547.724;16256.099999999997;12991.0;712.4840000000004;18638.19999999999;29148.0;1613.912;30051.19999999993
29/01/2025 17:00;5397.0;253.004;7141.700000000002;5994.0;219.196;6820.599999999999;11143.0;480.7239999999999;15980.700000000004;5228.0;264.25600000000003;10409.1;7515.0;238.044;8287.1;8574.0;371.81200000000007;10806.600000000002;5611.0;197.232;10025.3;8901.0;432.62;12371.5;9701.0;374.892;13041.499999999998;10005.0;365.5959999999999;16978.399999999998;10163.0;429.084;12177.999999999996;9735.0;396.16;11416.799999999996;13847.0;587.332;20462.899999999998;13047.0;641.9640000000002;11377.999999999987;30376.0;1567.7559999999994;27880.69999999995
29/01/2025 17:10;5983.0;267.088;7280.200000000002;6287.0;212.912;10490.8;11481.0;532.476;14850.7;5859.0;267.812;9096.5;7391.0;228.16;9638.6;8653.0;357.9399999999999;11858.300000000005;5780.0;195.02;10395.9;9205.0;433.824;14448.9;10163.0;424.9479999999999;17251.800000000003;10140.0;392.6599999999999;16701.9;10591.0;447.032;13606.8;10456.0;340.9680000000001;8193.900000000001;14264.0;578.2840000000001;15854.6;13239.0;692.9359999999999;13685.099999999986;31796.0;1674.7720000000006;30795.69999999995
29/01/2025 17:20;6242.0;286.66;11931.4;6456.0;215.48799999999997;9295.0;11481.0;543.5680000000002;17221.2;6039.0;284.64000000000004;11033.799999999996;7842.0;239.22;13413.499999999998;8901.0;385.356;13039.899999999994;6073.0;239.4;8934.900000000001;9870.0;466.052;16994.599999999995;10546.0;483.32;12290.4;10174.0;413.816;10903.4;11470.0;457.112;10595.1;10377.0;385.56000000000006;11784.899999999998;14647.0;605.1239999999999;15295.9;13915.0;736.6440000000001;11848.200000000004;33238.0;1806.692;27868.89999999996
