;CE2;CE2;CE2;CI1;CI1;CI1;CI2;CI2;CI2;CI3;CI3;CI3;CI4;CI4;CI4;CJ1;CJ1;CJ1;CJ3;CJ3;CJ3;CJ4;CJ4;CJ4;CK11;CK11;CK11;CK12;CK12;CK12;CK2;CK2;CK2;CK3;CK3;CK3;CK4;CK4;CK4;CL1;CL1;CL1;CL21;CL21;CL21;CL22;CL22;CL22;CL3;CL3;CL3
;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains;human_gains;light_gains;machine_gains
;3649.760254;0;442.3999863;3583.656006;0;542.800003;4067.199708;0;493;2403.722168;0;360;2520.086426;0;388.3999863;3857.656006;0;467.6000137;5255.168458;0;637;4449.99121;0;539.3999939;3761.244384;0;524;324.9569396;0;45;3522.722168;0;530.800003;4631.487304;0;561.3999939;5801.299804;0;703.2000275;3504.460938;0;436.6000137;3685.41455;0;491.3999863;585.1437378;0;83.60000038;13880.89648;0;1682.599945
;3649.787842;0;442.3999863;3575.783692;0;542.800003;4067.234864;0;493;2397.970214;0;360;2513.945556;0;388.3999863;3857.687012;0;467.6000137;5255.224122;0;637;4450.031738;0;539.3999939;3751.066894;0;524;323.8224182;0;45;3515.108154;0;530.800003;4631.530762;0;561.3999939;5801.36914;0;703.2000275;3498.162598;0;436.6000137;3678.951904;0;491.3999863;580.9145508;0;83.60000038;13881.28711;0;1682.599945
;3649.784912;0;442.3999863;3571.778808;0;542.800003;4067.23169;0;493;2395.000488;0;360;2510.893554;0;388.3999863;3857.683838;0;467.6000137;5255.220704;0;637;4450.028808;0;539.3999939;3745.741456;0;524;323.2586976;0;45;3511.226318;0;530.800003;4631.52832;0;561.3999939;5801.361328;0;703.2000275;3495.016358;0;436.6000137;3675.899902;0;491.3999863;578.5859376;0;83.60000038;13881.24609;0;1682.599945
;3649.788574;0;442.3999863;3568.123536;0;542.800003;4067.234376;0;493;2392.280762;0;360;2508.094482;0;388.3999863;3857.686524;0;467.6000137;5255.225098;0;637;4450.032226;0;539.3999939;3740.993164;0;524;322.7556762;0;45;3507.69751;0;530.800003;4631.530762;0;561.3999939;5801.370606;0;703.2000275;3492.243652;0;436.6000137;3673.17456;0;491.3999863;576.5032958;0;83.60000038;13881.28809;0;1682.599945
;3649.78711;0;442.3999863;3564.970458;0;542.800003;4067.23413;0;493;2389.926514;0;360;2505.725098;0;388.3999863;3857.68628;0;467.6000137;5255.22461;0;637;4450.031738;0;539.3999939;3736.924072;0;524;322.3313294;0;45;3504.666992;0;530.800003;4631.530762;0;561.3999939;5801.368652;0;703.2000275;3489.921142;0;436.6000137;3670.941406;0;491.3999863;574.6915284;0;83.60000038;13881.28418;0;1682.599945
;3649.781982;0;442.3999863;3561.087158;0;542.800003;4067.227784;0;493;2387.045898;0;360;2502.74707;0;388.3999863;3857.680664;0;467.6000137;5255.214356;0;637;4450.024414;0;539.3999939;3731.32837;0;524;321.8466492;0;45;3500.907958;0;530.800003;4631.52246;0;561.3999939;5801.355958;0;703.2000275;3487.340088;0;436.6000137;3668.386962;0;491.3999863;572.7000122;0;83.60000038;13881.21387;0;1682.599945
;3649.772216;0;442.3999863;3555.055908;0;542.800003;4067.215576;0;493;2382.62915;0;360;2498.045166;0;388.3999863;3857.669922;0;467.6000137;5255.194336;0;637;4450.010254;0;539.3999939;3718.604004;0;524;321.1354064;0;45;3495.074952;0;530.800003;4631.507324;0;561.3999939;5801.331542;0;703.2000275;3483.571534;0;436.6000137;3664.499756;0;491.3999863;569.9887084;0;83.60000038;13873.03418;0;1682.599945
;3649.763428;0;442.3999863;3545.88794;0;542.800003;4067.20337;0;493;2375.97705;0;360;2490.818848;0;388.3999863;3857.65918;0;467.6000137;5255.174316;0;637;4449.996094;0;539.3999939;3699.654786;0;524;319.4859314;0;45;3486.20337;0;530.800003;4631.492188;0;561.3999939;5801.307128;0;703.2000275;3477.783936;0;436.6000137;3658.42456;0;491.3999863;567.8602294;0;83.60000038;13848.98438;0;1682.599945
;3649.757812;0;442.3999863;3534.309814;0;542.800003;4067.196534;0;493;2367.612792;0;360;2481.667236;0;388.3999863;3857.652832;0;467.6000137;5255.162598;0;637;4449.987304;0;539.3999939;3674.977784;0;524;316.672638;0;45;3474.996582;0;530.800003;4631.48291;0;561.3999939;5801.29248;0;703.2000275;3470.123536;0;436.6000137;3650.37085;0;491.3999863;566.4748536;0;83.60000038;13816.52246;0;1682.599945
;3649.755616;0;442.3999863;3521.571778;0;542.800003;4067.193848;0;493;2358.427734;0;360;2476.050048;0;388.3999863;3857.650634;0;467.6000137;5255.158692;0;637;4449.984376;0;539.3999939;3646.895264;0;524;313.4835816;0;45;3462.662354;0;530.800003;4631.47998;0;561.3999939;5801.287598;0;703.2000275;3461.331298;0;436.6000137;3641.177978;0;491.3999863;564.9516602;0;83.60000038;13779.19922;0;1682.599945
;3649.683106;0;442.3999863;3502.89795;0;542.800003;4067.097168;0;493;2345.049316;0;360;2476.050048;0;388.3999863;3857.568848;0;467.6000137;5253.458496;0;637;4449.83545;0;539.3999939;3611.354248;0;524;309.3926392;0;45;3444.60205;0;530.800003;4623.496582;0;561.3999939;5800.95166;0;703.2000275;3450.093506;0;436.6000137;3629.245362;0;491.3999863;562.763794;0;83.60000038;13731.16113;0;1682.599945
;3645.075196;0;442.3999863;3479.301758;0;542.800003;4067.203614;0;493;2328.106934;0;360;2476.050048;0;388.3999863;3848.42627;0;467.6000137;5230.444824;0;637;4434.039062;0;539.3999939;3563.023926;0;524;305.160431;0;45;3421.773194;0;530.800003;4599.716308;0;561.3999939;5779.518066;0;703.2000275;3432.355958;0;436.6000137;3610.494628;0;491.3999863;559.9818726;0;83.60000038;13655.42285;0;1682.599945
;3636.936768;0;442.3999863;3469.877442;0;542.800003;4066.914306;0;493;2321.304444;0;360;2476.050048;0;388.3999863;3839.328858;0;467.6000137;5217.136718;0;637;4423.121582;0;539.3999939;3556.800782;0;524;304.4402466;0;45;3412.659912;0;530.800003;4587.768066;0;561.3999939;5765.06543;0;703.2000275;3423.627198;0;436.6000137;3601.95581;0;491.3999863;558.8185424;0;83.60000038;13617.59863;0;1682.599945
;3630.34375;0;442.3999863;3462.878418;0;542.800003;4061.51709;0;493;2316.274902;0;360;2476.050048;0;388.3999863;3832.368652;0;467.6000137;5207.433106;0;637;4415.011718;0;539.3999939;3552.262452;0;524;303.9194946;0;45;3405.893798;0;530.800003;4579.156738;0;561.3999939;5754.398438;0;703.2000275;3417.498536;0;436.6000137;3596.07373;0;491.3999863;557.935669;0;83.60000038;13590.32715;0;1682.599945
;3624.274902;0;442.3999863;3460.350098;0;542.800003;4055.090332;0;493;2311.705322;0;360;2476.050048;0;388.3999863;3825.977294;0;467.6000137;5198.564454;0;637;4407.592774;0;539.3999939;3548.104736;0;524;303.462738;0;45;3399.684814;0;530.800003;4571.310546;0;561.3999939;5744.638184;0;703.2000275;3411.935058;0;436.6000137;3590.78955;0;491.3999863;557.114685;0;83.60000038;13565.48828;0;1682.599945
;3618.290528;0;442.3999863;3460.350098;0;542.800003;4048.629882;0;493;2307.24121;0;360;2476.050048;0;388.3999863;3819.712402;0;467.6000137;5189.833984;0;637;4400.294922;0;539.3999939;3543.85498;0;524;303.0332032;0;45;3393.510498;0;530.800003;4563.60254;0;561.3999939;5734.995118;0;703.2000275;3406.407958;0;436.6000137;3585.625488;0;491.3999863;556.2965698;0;83.60000038;13541.25293;0;1682.599945
;3476.565186;2580.666748;737.3333282;3345.004882;3166.333252;904.6666718;3890.815918;2875.833252;821.6666718;2218.5;2100;600;2393.514892;2265.666748;647.3333282;3670.122314;2727.666748;779.3333282;4986.233398;3715.833252;1061.666657;4227.863282;3146.5;899;3405.548096;3056.666748;873.3333282;290.9577636;262.5;75;3271.054932;3096.333252;884.6666718;4384.29541;3274.833252;935.6666718;5510.173828;4102;1172;3272.091796;2546.833252;727.6666718;3444.377442;2866.5;819;534.216919;487.6666564;139.3333321;13005.67969;9815.166992;2804.333313
;3329.333984;5161.333496;1032.266693;3229.659912;6332.666504;1266.533356;3726.829834;5751.666504;1150.333344;2142;4200;840;2310.97998;4531.333496;906.2666778;3514.797852;5455.333496;1091.06665;4774.652344;7431.666504;1486.333344;4048.771728;6293;1258.600006;3266.42163;6113.333496;1222.666657;278.8469848;525;105;3158.26001;6192.666504;1238.533356;4198.098632;6549.666504;1309.93335;5276.407714;8204;1640.799988;3131.925292;5093.666504;1018.733322;3297.73584;5733;1146.600006;512.0167236;975.333313;195.0666695;12448.625;19630.33398;3926.066712
;3183.326416;7742;1327.200012;3114.314942;9499;1628.400055;3564.097168;8627.5;1479;2065.5;6300;1080;2228.445068;6797;1165.200012;3360.76831;8183;1402.799988;4564.835938;11147.5;1911;3871.17212;9439.5;1618.200012;3128.434326;9170;1572;266.8666076;787.5;135;3045.465088;9289;1592.400055;4013.522216;9824.5;1684.200012;5044.550292;12306;2109.599975;2992.926758;7640.5;1309.799988;3152.560058;8599.5;1474.200012;490.0104064;1463;250.8000069;11896.54492;29445.5;5047.800049
;3039.611084;10322.66699;1622.133301;2998.96997;12665.33301;1990.266632;3403.835206;11503.33301;1807.666657;1989;8400;1320;2145.909912;9062.666992;1424.133301;3209.157958;10910.66699;1714.533355;4358.333008;14863.33301;2335.666687;3696.364014;12586;1977.799988;2992.216064;12226.66699;1921.333344;255.0838624;1050;165;2932.669922;12385.33301;1946.266632;3831.903076;13099.33301;2058.466614;4816.345704;16408;2578.400025;2856.192382;10187.33301;1600.866699;2985.382812;11466;1801.799988;468.313202;1950.666626;306.5333252;11353.58301;39260.66796;6169.533203
;2898.981446;12903.33301;1917.066712;2883.625;15831.66699;2352.133301;3246.922608;14379.16699;2136.333313;1912.5;10500;1560;2063.375;11328.33301;1683.066712;3060.777588;13638.33301;2026.266632;4156.294922;18579.16602;2760.333313;3525.300538;15732.5;2337.400025;2858.318848;15283.33301;2270.666687;243.5536346;1312.5;195;2819.875;15481.66699;2300.133301;3654.227294;16374.16699;2432.733399;4593.049804;20510;3047.19989;2722.486816;12734.16699;1891.933288;2823.190186;14332.5;2129.400025;447.0349426;2438.333252;362.2666779;10822.84082;49075.83204;7291.266845
;2761.291504;15484;2212;2768.28003;18998;2714;3093.25293;17255;2465;1836;12600;1800;1980.839966;13594;1942;2915.499756;16366;2338;3958.518066;22295;3185;3357.862548;18879;2697;2726.645264;18340;2620;232.2492524;1575;225;2707.080078;18578;2654;3480.297852;19649;2807;4374.470704;24612;3516;2591.682374;15281;2183;2674.950684;17199;2457;426.3599854;2926;418;10303.72363;58891;8413
;2634.917236;15484;2580.666687;2652.935058;18998;3166.333313;2951.621094;17255;2875.833313;1759.5;12600;2100;1898.305054;13594;2265.666687;2782.131104;16366;2727.666687;3777.083496;22295;3715.833313;3204.1167;18879;3146.5;2608.492432;18340;3056.666687;222.4115906;1575;262.5;2594.284912;18578;3096.333313;3321.013672;19649;3274.833313;4173.795898;24612;4102;2471.868896;15281;2546.833313;2559.947022;17199;2866.5;408.5950012;2926;487.6666641;9829.611328;58891;9815.166748
;2536.499512;15484;2949.333313;2537.590088;18998;3618.666687;2840.122558;17255;3286.666687;1683;12600;2400;1815.77002;13594;2589.333313;2678.088624;16366;3117.333313;3636;22295;4246.666626;3084.317382;18879;3596;2512.014648;18340;3493.333313;215.1669616;1575;300;2481.48999;18578;3538.666687;3197.510498;19649;3742.666687;4017.552002;24612;4688;2378.561036;15281;2910.666687;2463.19873;17199;3276;393.1123352;2926;557.3333282;9466.251954;58891;11217.33325
;2425.246826;15484;3318;2422.245118;18998;4071;2715.195068;17255;3697.5;1606.5;12600;2700;1733.234985;13594;2913;2560.53418;16366;3507;3476.483886;22295;4777.5;2948.933594;18879;4045.5;2398.400634;18340;3930;205.768158;1575;337.5;2368.695068;18578;3981;3057.305908;19649;4210.5;3841.25586;24612;5274;2273.654786;15281;3274.5;2354.680908;17199;3685.5;375.4294738;2926;627;9051.9375;58891;12619.5
;2308.13623;15484;3686.666687;2306.899902;18998;4523.333374;2583.904542;17255;4108.333374;1530;12600;3000;1650.699951;13594;3236.666687;2436.862792;16366;3896.666687;3308.510498;22295;5308.333374;2806.471924;18879;4495;2281.941406;18340;4366.666626;195.987442;1575;375;2255.899902;18578;4423.333374;2909.679932;19649;4678.333374;3655.587646;24612;5860;2163.157958;15281;3638.333313;2238.486816;17199;4095;357.2150268;2926;696.6666718;8614.435546;58891;14021.66675
;2190.02832;15484;4055.333313;2191.554932;18998;4975.666626;2451.519532;17255;4519.166626;1453.5;12600;3300;1568.165039;13594;3560.333313;2312.151856;16366;4286.333374;3139.078858;22295;5839.166626;2662.800782;18879;4944.5;2165.301026;18340;4803.333374;186.156601;1575;412.5;2143.10498;18578;4865.666626;2760.791016;19649;5146.166626;3468.300538;24612;6446;2051.714844;15281;4002.166687;2122.984376;17199;4504.5;338.9623414;2926;766.3333282;8172.953614;58891;15423.83325
;2073.448486;15484;4424;2076.20996;18998;5428;2320.814454;17255;4930;1377;12600;3600;1485.630005;13594;3884;2189.03833;16366;4676;2971.864502;22295;6370;2520.989502;18879;5394;2049.86084;18340;5240;176.4442139;1575;450;2030.310058;18578;5308;2613.846924;19649;5614;3283.457764;24612;7032;1941.772095;15281;4366;2010.098632;17199;4914;320.925293;2926;836;7737.514648;58891;16826
;1957.161133;15484;4055.333313;1960.86499;18998;4975.666626;2190.425048;17255;4519.166626;1300.5;12600;3300;1403.094971;13594;3560.333313;2066.25;16366;4286.333374;2805.093262;22295;5839.166626;2379.550538;18879;4944.5;1934.351318;18340;4803.333374;166.6511383;1575;412.5;1917.515015;18578;4865.666626;2467.30249;19649;5146.166626;3099.10254;24612;6446;1832.288818;15281;4002.166687;1897.376953;17199;4504.5;302.8286438;2926;766.3333282;7303.325196;58891;15423.83325
;1840.355103;15484;3686.666687;1845.52002;18998;4523.333374;2059.49878;17255;4108.333374;1224;12600;3000;1320.560059;13594;3236.666687;1942.919556;16366;3896.666687;2637.585938;22295;5308.333374;2237.490966;18879;4495;1817.824707;18340;4366.666626;156.7262268;1575;375;1804.719971;18578;4423.333374;2320.096436;19649;4678.333374;2913.955078;24612;5860;1722.455566;15281;3638.333313;1784.036377;17199;4095;284.5335084;2926;696.6666718;6867.166016;58891;14021.66675
;1723.082642;15484;3318;1730.175049;18998;4071;1928.093018;17255;3697.5;1147.5;12600;2700;1238.025024;13594;2913;1819.101807;16366;3507;2469.41504;22295;4777.5;2094.868896;18879;4045.5;1700.869995;18340;3930;146.7325134;1575;337.5;1691.925049;18578;3981;2172.286376;19649;4210.5;2728.074462;24612;5274;1612.254639;15281;3274.5;1670.38916;17199;3685.5;266.4750062;2926;627;6429.14795;58891;12619.5
;1605.862183;15484;2949.333313;1614.829956;18998;3618.666687;1796.784058;17255;3286.666687;1071;12600;2400;1155.48999;13594;2589.333313;1695.346436;16366;3117.333313;2301.326904;22295;4246.666626;1952.322144;18879;3596;1584.102173;18340;3493.333313;136.7323151;1575;300;1579.130005;18578;3538.666687;2024.535888;19649;3742.666687;2542.294434;24612;4688;1502.165405;15281;2910.666687;1556.830078;17199;3276;248.7100068;2926;557.3333282;5991.305664;58891;11217.33325
;1489.10498;15484;2580.666687;1499.484985;18998;3166.333313;1666.021729;17255;2875.833313;994.5;12600;2100;1072.954956;13594;2265.666687;1572.082031;16366;2727.666687;2133.921386;22295;3715.833313;1810.341553;18879;3146.5;1468.028809;18340;3056.666687;126.7741013;1575;262.5;1466.334961;18578;3096.333313;1877.361328;19649;3274.833313;2357.28833;24612;4102;1392.567871;15281;2546.833313;1443.663818;17199;2866.5;230.9450074;2926;487.6666641;5555.256348;58891;9815.166748
;1372.769531;15484;2212;1384.140015;18998;2714;1535.767822;17255;2465;918;12600;1800;990.419983;13594;1942;1449.258057;16366;2338;1967.130005;22295;3185;1668.883423;18879;2697;1352.609375;18340;2620;116.8438416;1575;225;1353.540039;18578;2654;1730.706665;19649;2807;2172.973388;24612;3516;1283.417358;15281;2183;1330.782837;17199;2457;213.1799926;2926;418;5120.814942;58891;8413
;1371.473755;15484;2212;1384.140015;18998;2714;1534.296753;17255;2465;918;12600;1800;990.419983;13594;1942;1447.8927;16366;2338;1965.219116;22295;3185;1667.289063;18879;2697;1351.221436;18340;2620;116.7372971;1575;225;1353.540039;18578;2654;1729.058838;19649;2807;2170.837158;24612;3516;1282.002197;15281;2183;1329.770264;17199;2457;213.1799926;2926;418;5115.536622;58891;8413
;1371.344604;15484;2212;1384.140015;18998;2714;1534.127808;17255;2465;918;12600;1800;990.419983;13594;1942;1447.758179;16366;2338;1964.998657;22295;3185;1667.116089;18879;2697;1351.05249;18340;2620;116.7668304;1575;225;1353.540039;18578;2654;1728.89209;19649;2807;2170.581542;24612;3516;1281.734863;15281;2183;1329.677002;17199;2457;213.1799926;2926;418;5114.833496;58891;8413
;1371.685791;15484;2212;1384.140015;18998;2714;1534.47998;17255;2465;918;12600;1800;990.419983;13594;1942;1448.107178;16366;2338;1965.460693;22295;3185;1667.515259;18879;2697;1351.192383;18340;2620;116.8263321;1575;225;1353.540039;18578;2654;1729.312622;19649;2807;2171.07666;24612;3516;1281.889038;15281;2183;1329.776367;17199;2457;213.1799926;2926;418;5115.978028;58891;8413
;1372.237793;15484;2212;1384.140015;18998;2714;1535.066528;17255;2465;918;12600;1800;990.419983;13594;1942;1448.68042;16366;2338;1966.227905;22295;3185;1668.169678;18879;2697;1351.542358;18340;2620;116.9061584;1575;225;1353.540039;18578;2654;1730;19649;2807;2171.91504;24612;3516;1282.234253;15281;2183;1330.009155;17199;2457;213.1799926;2926;418;5117.94629;58891;8413
;1372.920166;15484;2212;1384.140015;18998;2714;1535.798096;17255;2465;918;12600;1800;990.419983;13594;1942;1449.390381;16366;2338;1967.183472;22295;3185;1668.982422;18879;2697;1352.036621;18340;2620;117.0000839;1575;225;1353.540039;18578;2654;1730.849854;19649;2807;2172.963624;24612;3516;1282.704224;15281;2183;1330.328491;17199;2457;213.1799926;2926;418;5120.422364;58891;8413
;1373.6698;15484;2212;1384.140015;18998;2714;1536.604736;17255;2465;918;12600;1800;990.419983;13594;1942;1450.169556;16366;2338;1968.235352;22295;3185;1669.875244;18879;2697;1352.618286;18340;2620;117.1033249;1575;225;1353.540039;18578;2654;1731.788086;19649;2807;2174.117676;24612;3516;1283.25647;15281;2183;1330.700806;17199;2457;213.1799926;2926;418;5123.159668;58891;8413
;1374.466309;15484;2212;1384.140015;18998;2714;1537.463623;17255;2465;918;12600;1800;990.419983;13594;1942;1451.000366;16366;2338;1969.356812;22295;3185;1670.828003;18879;2697;1353.292358;18340;2620;117.2156525;1575;225;1353.540039;18578;2654;1732.777588;19649;2807;2175.354736;24612;3516;1283.884766;15281;2183;1331.129883;17199;2457;213.1799926;2926;418;5126.06836;58891;8413
;1375.201904;15484;2212;1384.140015;18998;2714;1538.260864;17255;2465;918;12600;1800;990.419983;13594;1942;1451.76416;16366;2338;1970.386963;22295;3185;1671.702637;18879;2697;1353.798096;18340;2620;117.3036652;1575;225;1353.540039;18578;2654;1733.691162;19649;2807;2176.491944;24612;3516;1284.45874;15281;2183;1331.405396;17199;2457;213.1799926;2926;418;5128.73877;58891;8413
;1375.64917;15484;2212;1384.140015;18998;2714;1538.752441;17255;2465;918;12600;1800;990.419983;13594;1942;1452.227905;16366;2338;1971.008667;22295;3185;1672.230591;18879;2697;1354.22229;18340;2620;117.3812485;1575;225;1353.540039;18578;2654;1734.241821;19649;2807;2177.172852;24612;3516;1284.759399;15281;2183;1331.612549;17199;2457;213.1799926;2926;418;5130.283692;58891;8413
;1376.803467;15484;2212;1384.140015;18998;2714;1539.99231;17255;2465;918;12600;1800;990.419983;13594;1942;1453.431885;16366;2338;1972.639893;22295;3185;1673.614746;18879;2697;1355.348389;18340;2620;117.546463;1575;225;1353.540039;18578;2654;1735.692627;19649;2807;2178.96753;24612;3516;1285.711914;15281;2183;1332.376709;17199;2457;213.1799926;2926;418;5134.601562;58891;8413
;1378.396973;15484;2212;1384.140015;18998;2714;1541.71167;17255;2465;918;12600;1800;990.419983;13594;1942;1455.098267;16366;2338;1974.914185;22295;3185;1675.531982;18879;2697;1356.848755;18340;2620;117.7599106;1575;225;1353.540039;18578;2654;1737.710571;19649;2807;2181.470214;24612;3516;1287.084351;15281;2183;1333.45105;17199;2457;213.1799926;2926;418;5140.683106;58891;8413
;1380.201294;15484;2212;1384.140015;18998;2714;1543.657715;17255;2465;918;12600;1800;990.419983;13594;1942;1456.985962;16366;2338;1977.502197;22295;3185;1677.708496;18879;2697;1358.444092;18340;2620;117.9891434;1575;225;1353.540039;18578;2654;1739.991333;19649;2807;2184.315186;24612;3516;1288.654541;15281;2183;1334.631836;17199;2457;213.1799926;2926;418;5147.612304;58891;8413
;1497.711426;15484;2580.666687;1499.484985;18998;3166.333313;1675.051636;17255;2875.833313;994.5;12600;2100;1072.954956;13594;2265.666687;1581.009277;16366;2727.666687;2145.862304;22295;3715.833313;1820.526855;18879;3146.5;1474.268921;18340;3056.666687;128.1422424;1575;262.5;1466.334961;18578;3096.333313;1888.12439;19649;3274.833313;2370.302734;24612;4102;1398.431885;15281;2546.833313;1447.993408;17199;2866.5;230.9450074;2926;487.6666641;5586.14502;58891;9815.166748
;1615.621338;15484;2949.333313;1614.829956;18998;3618.666687;1806.936035;17255;3286.666687;1071;12600;2400;1155.48999;13594;2589.333313;1705.453857;16366;3117.333313;2314.817382;22295;4246.666626;1963.835938;18879;3596;1590.21875;18340;3493.333313;138.3066101;1575;300;1579.130005;18578;3538.666687;2036.737426;19649;3742.666687;2556.973388;24612;4688;1508.710571;15281;2910.666687;1564.403564;17199;3276;249.1425782;2926;557.3333282;6026.219238;58891;11217.33325
;1733.089111;15484;3318;1730.175049;18998;4071;1938.374634;17255;3697.5;1147.5;12600;2700;1238.025024;13594;2913;1829.441528;16366;3507;2483.154786;22295;4777.5;2106.619628;18879;4045.5;1705.637451;18340;3930;148.4047394;1575;337.5;1691.925049;18578;3981;2184.7854;19649;4210.5;2742.9646;24612;5274;1618.609497;15281;3274.5;1681.04895;17199;3685.5;267.2749328;2926;627;6464.519042;58891;12619.5
;1850.053467;15484;3686.666687;1845.52002;18998;4523.333374;2069.27832;17255;4108.333374;1224;12600;3000;1320.560059;13594;3236.666687;1952.894531;16366;3896.666687;2650.745606;22295;5308.333374;2248.781494;18879;4495;1820.579346;18340;4366.666626;158.4432526;1575;375;1804.719971;18578;4423.333374;2332.171386;19649;4678.333374;2928.150878;24612;5860;1728.054688;15281;3638.333313;1796.829102;17199;4095;285.3200988;2926;696.6666718;6900.796876;58891;14021.66675
;1966.910034;15484;4055.333313;1960.86499;18998;4975.666626;2200.07959;17255;4519.166626;1300.5;12600;3300;1403.094971;13594;3560.333313;2076.234864;16366;4286.333374;2818.195556;22295;5839.166626;2390.825928;18879;4944.5;1935.497559;18340;4803.333374;168.4772491;1575;412.5;1917.515015;18578;4865.666626;2479.42041;19649;5146.166626;3113.174316;24612;6446;1837.415283;15281;4002.166687;1912.550171;17199;4504.5;303.36026;2926;766.3333282;7336.598144;58891;15423.83325
;2083.846436;15484;4424;2076.20996;18998;5428;2330.981202;17255;4930;1377;12600;3600;1485.630005;13594;3884;2199.669922;16366;4676;2985.76001;22295;6370;2532.975342;18879;5394;2050.560792;18340;5240;178.5278473;1575;450;2030.310058;18578;5308;2626.762452;19649;5614;3298.32788;24612;7032;1946.884521;15281;4366;2028.611328;17199;4914;321.4306946;2926;836;7772.700684;58891;16826
;2201.69873;15484;4424;2191.554932;18998;5428;2462.865478;17255;4930;1453.5;12600;3600;1568.165039;13594;3884;2324.054932;16366;4676;3154.641114;22295;6370;2676.211182;18879;5394;2166.706054;18340;5240;188.6683502;1575;450;2143.10498;18578;5308;2775.287598;19649;5614;3484.925538;24612;7032;2057.256104;15281;4366;2146.527832;17199;4914;339.6734008;2926;836;8212.417968;58891;16826
;2320.174804;15484;4424;2306.899902;18998;5428;2595.442626;17255;4930;1530;12600;3600;1650.699951;13594;3884;2449.102294;16366;4676;3324.430664;22295;6370;2820.222656;18879;5394;2283.253418;18340;5240;198.8485413;1575;450;2255.899902;18578;5308;2924.601074;19649;5614;3672.531738;24612;7032;2168.283936;15281;4366;2265.796386;17199;4914;357.9862366;2926;836;8654.598632;58891;16826
;2438.939698;15484;4424;2422.245118;18998;5428;2728.346924;17255;4930;1606.5;12600;3600;1733.234985;13594;3884;2574.451172;16366;4676;3494.637696;22295;6370;2964.580566;18879;5394;2400.067626;18340;5240;209.0540466;1575;450;2368.695068;18578;5308;3074.275878;19649;5614;3860.605958;24612;7032;2279.612304;15281;4366;2385.726074;17199;4914;376.3453064;2926;836;9097.898438;58891;16826
;2557.960206;15484;4424;2537.590088;18998;5428;2861.53955;17255;4930;1683;12600;3600;1815.77002;13594;3884;2700.069092;16366;4676;3665.213378;22295;6370;3109.251464;18879;5394;2517.149902;18340;5240;219.285263;1575;450;2481.48999;18578;5308;3224.270752;19649;5614;4049.094238;24612;7032;2391.212158;15281;4366;2506.286866;17199;4914;394.7522278;2926;836;9542.1875;58891;16826
;2677.218994;15484;4424;2652.935058;18998;5428;2995.003906;17255;4930;1759.5;12600;3600;1898.305054;13594;3884;2825.9375;16366;4676;3836.134522;22295;6370;3254.211914;18879;5394;2634.505126;18340;5240;229.5420684;1575;450;2594.284912;18578;5308;3374.56372;19649;5614;4237.968262;24612;7032;2503.075928;15281;4366;2627.462646;17199;4914;413.2061462;2926;836;9987.39746;58891;16826
;2796.692138;15484;4424;2768.28003;18998;5428;3128.71753;17255;4930;1836;12600;3600;1980.839966;13594;3884;2952.02124;16366;4676;4007.372802;22295;6370;3399.418946;18879;5394;2752.117188;18340;5240;239.8240814;1575;450;2707.080078;18578;5308;3525.128174;19649;5614;4427.182618;24612;7032;2615.190186;15281;4366;2749.223144;17199;4914;431.7072754;2926;836;10433.44336;58891;16826
;2680.536132;15484;4055.333313;2652.935058;18998;4975.666626;2998.712646;17255;4519.166626;1759.5;12600;3300;1898.305054;13594;3560.333313;2829.39917;16366;4286.333374;3840.864746;22295;5839.166626;3258.194336;18879;4944.5;2635.863526;18340;4803.333374;229.743866;1575;412.5;2594.284912;18578;4865.666626;3378.679444;19649;5146.166626;4243.240234;24612;6446;2506.303222;15281;4002.166687;2634.298584;17199;4504.5;413.4834594;2926;766.3333282;9999.86621;58891;15423.83325
;2563.157958;15484;3686.666687;2537.590088;18998;4523.333374;2867.282958;17255;4108.333374;1683;12600;3000;1815.77002;13594;3236.666687;2705.481202;16366;3896.666687;3672.591308;22295;5308.333374;3115.474854;18879;4495;2519.010742;18340;4366.666626;219.6126252;1575;375;2481.48999;18578;4423.333374;3230.723144;19649;4678.333374;4057.273926;24612;5860;2395.924072;15281;3638.333313;2516.20996;17199;4095;395.1593628;2926;696.6666718;9561.500976;58891;14021.66675
;2445.848876;15484;3318;2422.245118;18998;4071;2735.922852;17255;3697.5;1606.5;12600;2700;1733.234985;13594;2913;2581.639648;16366;3507;3504.411376;22295;4777.5;2972.838378;18879;4045.5;2402.442138;18340;3930;209.498993;1575;337.5;2368.695068;18578;3981;3082.861328;19649;4210.5;3871.41626;24612;5274;2285.636718;15281;3274.5;2398.402588;17199;3685.5;376.8808898;2926;627;9123.430664;58891;12619.5
